plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score,reock
38474,13.445,,71,0,0.0,0.0,-1.2894818574425109,
38475,13.445,,69,0,0.0,0.0,-1.2659524456778328,
38476,14.285,,68,0,0.0,0.0,-1.3101877397951205,
38477,14.982,,63,0,0.0,0.0,-1.2978308770497815,
38478,12.198,,66,0,0.0,0.0,-1.1475249946980364,
38479,12.198,,67,0,0.0,0.0,-1.1592897005803753,
38480,12.198,,67,0,0.0,0.0,-1.1592897005803753,
38481,12.198,,67,0,0.0,0.0,-1.1592897005803753,
38482,12.198,,67,0,0.0,0.0,-1.1592897005803753,
38483,13.266,,71,0,0.0,0.0,-1.2775485241092572,
38484,14.142,,69,0,0.0,0.0,-1.3124191123441895,
38485,14.142,,67,0,0.0,0.0,-1.2888897005795117,
38486,14.142,,67,0,0.0,0.0,-1.2888897005795117,
38487,14.142,,67,0,0.0,0.0,-1.2888897005795117,
38488,14.142,,67,0,0.0,0.0,-1.2888897005795117,
38489,14.142,,69,0,0.0,0.0,-1.3124191123441895,
38490,14.142,,66,0,0.0,0.0,-1.2771249946971723,
38491,14.142,,66,0,0.0,0.0,-1.2771249946971723,
38492,13.266,,70,0,0.0,0.0,-1.265783818226918,
38493,13.266,,72,0,0.0,0.0,-1.2893132299915964,
38494,13.266,,72,0,0.0,0.0,-1.2893132299915964,
38495,13.266,,72,0,0.0,0.0,-1.2893132299915964,
38496,13.266,,72,0,0.0,0.0,-1.2893132299915964,
38497,14.982,,67,0,0.0,0.0,-1.344889700579138,
38498,14.982,,67,0,0.0,0.0,-1.344889700579138,
38499,14.982,,67,0,0.0,0.0,-1.344889700579138,
38500,14.982,,66,0,0.0,0.0,-1.333124994696799,
38501,14.301,,73,0,0.0,0.0,-1.3700779358734754,
38502,14.301,,69,0,0.0,0.0,-1.3230191123441188,
38503,12.152,,69,0,0.0,0.0,-1.1797524456784072,
38504,12.152,,69,0,0.0,0.0,-1.1797524456784072,
38505,12.152,,72,0,0.0,0.0,-1.2150465633254246,
38506,12.152,,70,0,0.0,0.0,-1.1915171515607463,
38507,12.152,,69,0,0.0,0.0,-1.1797524456784072,
38508,12.152,,72,0,0.0,0.0,-1.2150465633254246,
38509,12.152,,71,0,0.0,0.0,-1.2032818574430857,
38510,12.152,,71,0,0.0,0.0,-1.2032818574430857,
38511,12.152,,71,0,0.0,0.0,-1.2032818574430857,
38512,11.968,,70,0,0.0,0.0,-1.1792504848941614,
38513,11.877,,71,0,0.0,0.0,-1.1849485241098745,
