plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score,reock
12767,8.324,,265,,,,-1.0956440306553192,
12768,8.552,,266,,,,-1.1212849397459994,
12769,9.663,,263,,,,-1.2238622124721636,
12770,9.663,,263,,,,-1.2238622124721636,
12771,9.663,,262,,,,-1.2210213033812554,
12772,9.663,,265,,,,-1.2295440306539802,
12773,9.663,,277,,,,-1.2636349397448796,
12774,9.663,,274,,,,-1.2551122124721548,
12775,9.663,,267,,,,-1.2352258488357968,
12776,9.663,,273,,,,-1.2522713033812465,
12777,9.806,,280,,,,-1.2864576670174612,
12778,9.663,,279,,,,-1.2693167579266962,
12779,9.27,,282,,,,-1.238539485199814,
12780,9.27,,267,,,,-1.1959258488361897,
12781,9.27,,273,,,,-1.2129713033816394,
12782,8.667,,277,,,,-1.1640349397458756,
12783,9.582,,284,,,,-1.2754213033813186,
12784,8.667,,284,,,,-1.1839213033822336,
12785,8.667,,284,,,,-1.1839213033822336,
12786,8.667,,282,,,,-1.178239485200417,
12787,8.667,,291,,,,-1.2038076670185915,
12788,8.667,,293,,,,-1.209489485200408,
12789,8.144,,305,,,,-1.1912803942918304,
12790,7.4,,305,,,,-1.1168803942925745,
12791,7.733,,288,,,,-1.101884939746801,
12792,7.733,,278,,,,-1.0734758488377178,
12793,8.209,,278,,,,-1.121075848837242,
12794,9.293,,274,,,,-1.2181122124725243,
12795,9.293,,267,,,,-1.1982258488361666,
12796,9.293,,254,,,,-1.1612940306543589,
12797,9.293,,233,,,,-1.101634939745285,
12798,9.293,,240,,,,-1.121521303381643,
12799,8.535,,263,,,,-1.1110622124732916,
12800,8.393,,268,,,,-1.1110667579279752,
12801,8.393,,262,,,,-1.0940213033825257,
12802,9.926,,264,,,,-1.2530031215628088,
12803,9.926,,264,,,,-1.2530031215628088,
12804,9.926,,271,,,,-1.2728894851991668,
12805,9.926,,273,,,,-1.2785713033809831,
12806,9.471,,272,,,,-1.2302303942905302,
12807,9.471,,258,,,,-1.1904576670178142,
12808,9.471,,268,,,,-1.218866757926897,
12809,9.471,,269,,,,-1.2217076670178053,
12810,7.241,,266,,,,-0.9901849397473104,
12811,7.241,,274,,,,-1.0129122124745766,
12812,7.241,,276,,,,-1.0185940306563932,
12813,7.241,,273,,,,-1.0100713033836684,
12814,9.357,,280,,,,-1.2415576670179105,
12815,9.582,,278,,,,-1.258375848835869,
12816,9.214,,258,,,,-1.1647576670180713,
12817,9.81,,259,,,,-1.2271985761083837,
12818,9.81,,261,,,,-1.2328803942902,
12819,9.81,,269,,,,-1.2556076670174663,
12820,9.81,,278,,,,-1.2811758488356408,
12821,9.81,,261,,,,-1.2328803942902,
12822,9.85,,267,,,,-1.2539258488356098,
12823,9.85,,271,,,,-1.265289485199243,
12824,9.85,,276,,,,-1.2794940306537843,
12825,9.85,,274,,,,-1.2738122124719675,
12826,9.85,,286,,,,-1.3079031215628671,
12827,9.85,,266,,,,-1.2510849397447017,
12828,9.85,,266,,,,-1.2510849397447017,
12829,9.85,,265,,,,-1.2482440306537932,
12830,8.943,,274,,,,-1.1831122124728746,
12831,8.943,,264,,,,-1.1547031215637915,
12832,8.943,,251,,,,-1.117771303381984,
12833,8.943,,246,,,,-1.1035667579274426,
12834,8.204,,254,,,,-1.052394030655448,
12835,8.204,,262,,,,-1.0751213033827145,
12836,8.204,,257,,,,-1.0609167579281729,
12837,8.204,,256,,,,-1.0580758488372646,
12838,8.204,,249,,,,-1.0381894852009066,
12839,8.204,,255,,,,-1.0552349397463563,
12840,8.204,,255,,,,-1.0552349397463563,
12841,9.685,,257,,,,-1.209016757926692,
12842,9.685,,278,,,,-1.268675848835766,
12843,9.685,,287,,,,-1.2942440306539404,
12844,9.685,,288,,,,-1.2970849397448487,
12845,9.685,,272,,,,-1.2516303942903162,
12846,9.685,,264,,,,-1.22890312156305,
12847,9.685,,251,,,,-1.1919713033812422,
12848,9.743,,256,,,,-1.2119758488357255,
12849,9.743,,271,,,,-1.25458948519935,
12850,9.743,,266,,,,-1.2403849397448086,
12851,9.743,,271,,,,-1.25458948519935,
12852,9.685,,282,,,,-1.280039485199399,
12853,9.685,,282,,,,-1.280039485199399,
12854,9.685,,300,,,,-1.331175848835748,
12855,9.685,,278,,,,-1.268675848835766,
12856,9.685,,278,,,,-1.268675848835766,
12857,9.685,,279,,,,-1.2715167579266742,
12858,9.685,,274,,,,-1.2573122124721328,
12859,9.685,,264,,,,-1.22890312156305,
12860,9.685,,277,,,,-1.2658349397448576,
12861,9.685,,282,,,,-1.280039485199399,
12862,9.685,,279,,,,-1.2715167579266742,
12863,9.685,,276,,,,-1.262994030653949,
12864,9.685,,267,,,,-1.2374258488357748,
12865,9.685,,265,,,,-1.2317440306539582,
12866,9.685,,260,,,,-1.2175394851994168,
12867,9.956,,271,,,,-1.2758894851991367,
12868,9.956,,277,,,,-1.2929349397445864,
12869,9.956,,263,,,,-1.2531622124718704,
12870,9.956,,268,,,,-1.2673667579264118,
12871,9.956,,264,,,,-1.2560031215627787,
12872,8.468,,275,,,,-1.138453121564258,
12873,9.177,,276,,,,-1.2121940306544572,
12874,9.177,,275,,,,-1.209353121563549,
12875,9.177,,283,,,,-1.2320803942908152,
12876,8.468,,288,,,,-1.1753849397460656,
12877,8.468,,296,,,,-1.198112212473332,
12878,8.468,,288,,,,-1.1753849397460656,
12879,9.141,,292,,,,-1.254048576109026,
12880,9.141,,303,,,,-1.285298576109017,
12881,9.141,,301,,,,-1.2796167579272004,
12882,9.141,,304,,,,-1.2881394851999253,
12883,9.141,,304,,,,-1.2881394851999253,
12884,9.141,,290,,,,-1.2483667579272093,
12885,9.141,,276,,,,-1.2085940306544931,
12886,9.141,,279,,,,-1.2171167579272182,
12887,8.577,,278,,,,-1.157875848836874,
12888,9.602,,276,,,,-1.2546940306540324,
12889,9.602,,276,,,,-1.2546940306540324,
12890,9.602,,265,,,,-1.2234440306540413,
12891,9.602,,277,,,,-1.257534939744941,
12892,9.602,,275,,,,-1.251853121563124,
12893,9.602,,280,,,,-1.2660576670176655,
12894,7.758,,267,,,,-1.0447258488377018,
12895,9.951,,272,,,,-1.27823039429005,
12896,9.951,,277,,,,-1.2924349397445916,
12897,7.758,,272,,,,-1.0589303942922432,
12898,9.449,,275,,,,-1.236553121563277,
12899,9.449,,272,,,,-1.2280303942905522,
12900,9.449,,277,,,,-1.2422349397450936,
12901,9.449,,280,,,,-1.2507576670178184,
12902,9.449,,279,,,,-1.24791675792691,
12903,8.302,,277,,,,-1.1275349397462404,
12904,8.302,,288,,,,-1.1587849397462315,
12905,8.302,,285,,,,-1.150262212473507,
12906,8.302,,288,,,,-1.1587849397462315,
12907,7.377,,279,,,,-1.040716757928982,
12908,7.377,,283,,,,-1.0520803942926151,
12909,9.462,,279,,,,-1.2492167579268971,
12910,7.377,,270,,,,-1.0151485761108074,
12911,7.377,,267,,,,-1.0066258488380826,
12912,7.377,,267,,,,-1.0066258488380826,
12913,7.851,,267,,,,-1.0540258488376086,
12914,9.279,,269,,,,-1.2025076670179973,
12915,9.279,,274,,,,-1.2167122124725387,
12916,7.851,,290,,,,-1.1193667579284992,
12917,9.961,,273,,,,-1.2820713033809483,
12918,9.961,,267,,,,-1.2650258488354988,
12919,9.961,,259,,,,-1.2422985761082326,
12920,9.961,,257,,,,-1.236616757926416,
12921,9.961,,262,,,,-1.2508213033809574,
12922,9.775,,271,,,,-1.257789485199318,
12923,9.775,,294,,,,-1.3231303942902084,
12924,9.95,,273,,,,-1.2809713033809595,
12925,9.81,,255,,,,-1.2158349397447503,
12926,9.81,,255,,,,-1.2158349397447503,
12927,9.81,,262,,,,-1.2357213033811083,
12928,9.931,,265,,,,-1.256344030653712,
12929,9.931,,265,,,,-1.256344030653712,
12930,9.931,,273,,,,-1.2790713033809782,
12931,9.931,,267,,,,-1.2620258488355285,
12932,9.931,,265,,,,-1.256344030653712,
12933,9.931,,263,,,,-1.2506622124718954,
12934,9.931,,260,,,,-1.2421394851991705,
12935,9.931,,257,,,,-1.2336167579264457,
12936,9.931,,274,,,,-1.2819122124718865,
12937,9.931,,258,,,,-1.236457667017354,
12938,9.931,,243,,,,-1.1938440306537297,
12939,7.335,,247,,,,-0.9456076670199592,
12940,7.335,,252,,,,-0.9598122124745004,
12941,7.335,,253,,,,-0.9626531215654088,
12942,7.859,,258,,,,-1.0292576670194262,
12943,7.859,,263,,,,-1.0434622124739676,
12944,7.859,,261,,,,-1.037780394292151,
12945,7.859,,263,,,,-1.0434622124739676,
12946,7.859,,256,,,,-1.0235758488376097,
12947,7.335,,238,,,,-0.9200394852017846,
12948,9.899,,226,,,,-1.1423485761083212,
12949,9.899,,230,,,,-1.1537122124719543,
12950,9.899,,235,,,,-1.1679167579264955,
12951,9.899,,232,,,,-1.159394030653771,
12952,9.899,,230,,,,-1.1537122124719543,
12953,9.487,,237,,,,-1.1323985761087243,
12954,9.487,,229,,,,-1.109671303381458,
12955,9.487,,223,,,,-1.0926258488360083,
12956,9.487,,225,,,,-1.098307667017825,
12957,9.487,,222,,,,-1.0897849397451,
12958,6.861,,226,,,,-0.8385485761113591,
12959,6.861,,225,,,,-0.8357076670204509,
12960,6.861,,228,,,,-0.8442303942931757,
12961,7.066,,227,,,,-0.8618894852020624,
12962,7.103,,230,,,,-0.8741122124747502,
12963,7.103,,239,,,,-0.8996803942929248,
12964,7.103,,241,,,,-0.9053622124747414,
12965,7.103,,252,,,,-0.9366122124747324,
12966,8.716,,275,,,,-1.1632531215640098,
12967,8.716,,279,,,,-1.174616757927643,
12968,8.716,,275,,,,-1.1632531215640098,
12969,8.716,,274,,,,-1.1604122124731016,
12970,6.026,,256,,,,-0.8402758488394426,
12971,7.137,,271,,,,-0.9939894852019556,
12972,7.137,,265,,,,-0.976944030656506,
12973,7.137,,261,,,,-0.9655803942928728,
12974,7.137,,258,,,,-0.957057667020148,
12975,9.17,,265,,,,-1.1802440306544733,
12976,9.17,,263,,,,-1.174562212472657,
12977,9.17,,255,,,,-1.1518349397453904,
12978,9.17,,255,,,,-1.1518349397453904,
12979,9.17,,261,,,,-1.16888039429084,
12980,9.76,,259,,,,-1.2221985761084335,
12981,9.76,,249,,,,-1.193789485199351,
12982,9.76,,271,,,,-1.256289485199333,
12983,9.76,,285,,,,-1.296062212472049,
12984,9.76,,290,,,,-1.3102667579265903,
12985,9.76,,282,,,,-1.287539485199324,
12986,6.053,,278,,,,-0.905475848839398,
12987,6.053,,272,,,,-0.8884303942939482,
12988,8.092,,277,,,,-1.1065349397464506,
12989,8.092,,279,,,,-1.1122167579282671,
12990,7.768,,277,,,,-1.0741349397467743,
12991,5.348,,284,,,,-0.8520213033855526,
12992,5.348,,285,,,,-0.8548622124764609,
12993,5.348,,287,,,,-0.8605440306582774,
12994,6.703,,294,,,,-1.0159303942932805,
12995,7.496,,288,,,,-1.0781849397470378,
12996,7.496,,290,,,,-1.0838667579288543,
12997,7.496,,287,,,,-1.0753440306561295,
12998,9.307,,295,,,,-1.2791713033815848,
12999,9.307,,279,,,,-1.2337167579270525,
13000,9.575,,287,,,,-1.2832440306540502,
13001,9.575,,283,,,,-1.271880394290417,
13002,9.575,,288,,,,-1.2860849397449583,
13003,9.575,,294,,,,-1.3031303942904082,
13004,9.428,,288,,,,-1.2713849397451058,
13005,9.428,,285,,,,-1.262862212472381,
13006,8.377,,306,,,,-1.217421303382506,
13007,8.377,,309,,,,-1.2259440306552307,
13008,8.377,,313,,,,-1.237307667018864,
13009,8.377,,316,,,,-1.2458303942915887,
13010,9.75,,311,,,,-1.368925848835674,
13011,8.314,,310,,,,-1.222484939746202,
13012,9.482,,284,,,,-1.2654213033814186,
13013,9.482,,284,,,,-1.2654213033814186,
13014,9.482,,293,,,,-1.2909894851995931,
13015,7.233,,286,,,,-1.046203121565484,
13016,6.483,,290,,,,-0.9825667579298673,
13017,9.658,,288,,,,-1.2943849397448757,
13018,9.658,,293,,,,-1.308589485199417,
13019,9.658,,289,,,,-1.297225848835784,
13020,6.675,,287,,,,-0.9932440306569504,
13021,9.803,,275,,,,-1.2719531215629232,
13022,9.803,,283,,,,-1.2946803942901894,
13023,9.803,,283,,,,-1.2946803942901894,
13024,9.803,,270,,,,-1.2577485761083818,
13025,9.803,,289,,,,-1.3117258488356391,
13026,9.995,,284,,,,-1.3167213033809055,
13027,9.995,,284,,,,-1.3167213033809055,
13028,9.995,,276,,,,-1.2939940306536393,
13029,9.995,,276,,,,-1.2939940306536393,
13030,9.995,,277,,,,-1.2968349397445476,
13031,9.803,,259,,,,-1.2264985761083906,
13032,9.803,,251,,,,-1.2037713033811244,
13033,9.803,,246,,,,-1.189566757926583,
13034,9.803,,242,,,,-1.1782031215629498,
13035,9.803,,244,,,,-1.1838849397447664,
13036,9.122,,247,,,,-1.124307667018172,
13037,9.166,,246,,,,-1.12586675792722,
13038,9.166,,257,,,,-1.157116757927211,
13039,9.432,,276,,,,-1.2376940306542024,
13040,9.432,,258,,,,-1.1865576670178533,
13041,9.166,,266,,,,-1.1826849397453856,
13042,8.038,,280,,,,-1.1096576670192295,
13043,8.038,,285,,,,-1.123862212473771,
13044,9.062,,295,,,,-1.2546713033818295,
13045,6.912,,292,,,,-1.0311485761112549,
13046,6.912,,287,,,,-1.0169440306567137,
13047,6.755,,273,,,,-0.9614713033841544,
13048,7.28,,255,,,,-0.9628349397472804,
13049,7.28,,243,,,,-0.928744030656381,
13050,7.28,,241,,,,-0.9230622124745644,
13051,7.28,,250,,,,-0.948630394292739,
13052,5.571,,250,,,,-0.7777303942944478,
13053,8.114,,240,,,,-1.003621303382822,
13054,8.114,,241,,,,-1.0064622124737304,
13055,8.114,,241,,,,-1.0064622124737304,
13056,8.114,,244,,,,-1.0149849397464552,
13057,8.339,,244,,,,-1.0374849397462302,
13058,8.339,,238,,,,-1.0204394852007803,
13059,8.339,,266,,,,-1.0999849397462125,
13060,7.969,,269,,,,-1.071507667019307,
13061,7.969,,275,,,,-1.088553121564757,
13062,7.969,,277,,,,-1.0942349397465736,
13063,7.332,,249,,,,-0.9509894852017786,
13064,8.519,,241,,,,-1.046962212473325,
13065,8.909,,238,,,,-1.0774394852002105,
13066,9.323,,237,,,,-1.1159985761088882,
13067,9.323,,250,,,,-1.152930394290696,
13068,8.909,,250,,,,-1.11153039429111,
13069,8.909,,273,,,,-1.1768713033820004,
13070,8.909,,255,,,,-1.1257349397456513,
13071,8.909,,257,,,,-1.131416757927468,
13072,9.889,,261,,,,-1.240780394290121,
13073,9.889,,266,,,,-1.2549849397446624,
13074,9.889,,271,,,,-1.2691894851992038,
13075,9.889,,274,,,,-1.277712212471929,
13076,9.889,,283,,,,-1.3032803942901032,
13077,9.353,,285,,,,-1.2553622124724555,
13078,9.353,,288,,,,-1.2638849397451806,
13079,9.353,,280,,,,-1.2411576670179143,
13080,9.708,,293,,,,-1.313589485199367,
13081,9.708,,305,,,,-1.3476803942902664,
13082,9.708,,299,,,,-1.3306349397448167,
13083,9.879,,284,,,,-1.3051213033810214,
13084,9.879,,283,,,,-1.302280394290113,
13085,9.879,,281,,,,-1.2965985761082963,
13086,9.879,,287,,,,-1.3136440306537462,
13087,9.987,,290,,,,-1.332966757926363,
13088,9.337,,289,,,,-1.265125848836105,
