step,cut_edges,max_dev_pct,is_valid
317,286,9.553,True
318,280,9.553,True
319,278,9.553,True
320,274,9.553,True
321,277,9.553,True
322,283,9.095,True
323,281,9.095,True
324,277,7.343,True
325,284,8.814,True
326,280,7.343,True
327,285,8.099,True
328,294,8.829,True
329,290,8.099,True
330,290,9.72,True
331,290,9.72,True
332,285,8.099,True
333,300,9.962,True
334,299,8.099,True
335,281,8.852,True
336,281,8.852,True
337,284,8.104,True
338,285,8.099,True
339,284,8.099,True
340,292,9.017,True
341,305,8.099,True
342,296,8.852,True
343,293,8.852,True
344,310,8.852,True
345,308,8.099,True
346,302,8.099,True
347,285,8.979,True
348,267,8.979,True
349,267,8.099,True
350,284,8.099,True
351,291,8.099,True
352,291,8.099,True
353,285,8.76,True
354,287,8.76,True
355,301,8.76,True
356,300,8.76,True
357,315,9.54,True
358,314,9.54,True
359,315,9.54,True
360,325,8.76,True
361,312,9.583,True
362,302,9.583,True
363,293,8.76,True
364,285,8.18,True
365,282,8.18,True
366,275,8.18,True
367,273,8.18,True
368,276,8.18,True
369,280,8.18,True
370,290,8.18,True
371,304,8.18,True
372,316,7.947,True
373,312,5.18,True
374,321,5.18,True
375,311,6.506,True
376,317,7.332,True
377,327,8.798,True
378,342,8.798,True
379,331,8.798,True
380,325,8.798,True
381,313,6.527,True
382,305,5.72,True
383,283,9.934,True
384,286,8.956,True
385,293,9.517,True
386,283,8.956,True
387,285,9.059,True
388,291,9.059,True
389,294,9.059,True
390,283,7.613,True
391,304,7.613,True
392,303,8.916,True
393,302,8.916,True
394,300,6.991,True
395,295,9.719,True
396,267,6.991,True
397,269,9.632,True
398,253,9.632,True
399,255,6.991,True
400,255,6.991,True
401,246,6.991,True
402,256,6.991,True
403,255,6.991,True
404,263,5.832,True
405,277,6.552,True
406,291,6.552,True
407,297,6.552,True
408,299,6.992,True
409,301,8.561,True
410,286,8.561,True
411,284,9.813,True
412,283,9.813,True
413,288,9.813,True
414,291,8.257,True
415,293,8.257,True
416,289,9.183,True
417,292,9.493,True
418,287,8.257,True
419,294,8.257,True
420,289,8.257,True
421,293,8.257,True
422,292,8.415,True
423,290,8.415,True
424,290,8.415,True
425,293,8.415,True
426,297,8.415,True
427,285,9.29,True
428,277,9.29,True
429,287,7.165,True
430,279,7.385,True
431,284,8.551,True
432,319,8.551,True
433,318,8.551,True
434,310,7.385,True
435,304,7.385,True
436,313,7.385,True
437,324,9.581,True
438,335,7.951,True
439,328,9.933,True
440,327,9.933,True
441,319,9.933,True
442,318,9.933,True
443,316,9.933,True
444,314,9.933,True
445,316,8.063,True
446,312,8.063,True
447,312,8.063,True
448,312,8.063,True
449,311,8.063,True
450,306,8.063,True
451,309,8.063,True
452,308,8.063,True
453,308,8.063,True
454,288,8.063,True
455,300,8.063,True
456,291,8.063,True
457,287,9.689,True
458,297,8.873,True
459,303,7.392,True
460,293,7.578,True
461,286,7.578,True
462,282,7.578,True
463,275,7.392,True
464,309,9.07,True
465,310,9.07,True
466,280,7.392,True
467,286,7.953,True
468,284,7.953,True
469,284,8.093,True
470,284,8.72,True
471,282,8.755,True
472,282,8.755,True
473,284,8.755,True
474,284,8.755,True
475,282,8.755,True
476,283,9.178,True
477,286,9.178,True
478,278,9.178,True
479,283,9.178,True
480,277,9.178,True
481,277,9.178,True
482,277,9.178,True
483,282,9.634,True
484,279,8.72,True
485,284,8.72,True
486,273,8.72,True
487,268,8.72,True
488,254,8.7,True
489,248,8.47,True
490,261,7.917,True
491,249,7.917,True
492,242,7.917,True
493,245,7.917,True
494,242,7.917,True
495,247,7.917,True
496,251,7.917,True
497,255,9.164,True
498,257,9.164,True
499,281,9.164,True
500,281,9.164,True
501,283,9.164,True
502,259,9.164,True
503,263,9.361,True
504,259,9.164,True
505,256,9.164,True
506,261,9.164,True
507,267,9.164,True
508,270,9.164,True
509,272,9.164,True
510,263,9.164,True
511,257,9.164,True
512,273,9.787,True
513,266,9.787,True
514,262,9.304,True
515,250,9.57,True
516,251,9.57,True
517,251,9.57,True
518,249,9.57,True
519,257,9.304,True
520,257,9.257,True
521,258,9.257,True
522,258,9.257,True
523,241,9.257,True
524,234,6.971,True
525,237,6.971,True
526,238,9.202,True
527,234,9.202,True
528,240,9.202,True
529,238,5.485,True
530,256,6.981,True
531,270,6.981,True
532,267,8.819,True
533,269,8.819,True
534,258,8.819,True
535,259,7.671,True
536,255,7.671,True
537,260,9.563,True
538,267,9.563,True
539,259,9.248,True
540,236,9.248,True
541,249,9.248,True
542,247,9.248,True
543,257,9.248,True
544,261,9.248,True
545,276,9.248,True
546,271,9.248,True
547,282,9.616,True
548,263,9.616,True
549,271,9.616,True
550,261,9.986,True
551,260,9.986,True
552,264,9.986,True
553,260,9.986,True
554,250,9.986,True
555,249,9.986,True
556,247,9.664,True
557,247,9.664,True
558,234,9.664,True
559,234,9.664,True
560,235,9.664,True
561,237,9.664,True
562,237,9.664,True
563,226,9.664,True
564,228,9.664,True
565,224,9.664,True
566,216,9.19,True
567,235,9.336,True
568,233,9.336,True
569,240,9.336,True
570,252,9.347,True
571,251,9.347,True
572,248,9.347,True
573,219,9.347,True
574,221,9.347,True
575,221,9.347,True
576,220,9.347,True
577,222,9.347,True
578,234,9.347,True
579,245,9.347,True
580,240,9.347,True
581,242,9.712,True
582,239,9.712,True
583,232,9.712,True
584,233,9.377,True
585,241,9.377,True
586,237,6.294,True
587,237,6.294,True
588,244,5.39,True
589,244,5.39,True
590,237,7.366,True
591,239,7.112,True
592,244,9.869,True
593,244,9.869,True
594,247,9.869,True
595,254,9.869,True
596,248,7.112,True
597,245,7.112,True
598,251,7.62,True
599,256,7.62,True
600,244,7.62,True
601,247,7.62,True
602,247,7.62,True
603,238,7.62,True
604,238,7.62,True
605,233,9.843,True
606,236,9.843,True
607,257,8.783,True
608,258,8.783,True
609,258,8.783,True
610,243,8.783,True
611,241,8.783,True
612,247,8.783,True
613,247,7.86,True
614,244,7.86,True
615,242,7.86,True
616,261,9.969,True
617,261,9.969,True
618,260,9.969,True
619,264,9.969,True
620,250,9.538,True
621,252,9.757,True
622,256,9.538,True
623,269,9.538,True
624,271,9.277,True
625,267,9.538,True
626,267,9.979,True
627,253,9.277,True
628,240,8.671,True
629,246,8.671,True
630,252,8.671,True
631,257,8.149,True
632,258,7.321,True
633,269,8.829,True
634,275,8.829,True
635,271,8.829,True
636,274,8.829,True
637,262,7.484,True
638,259,7.484,True
639,259,7.484,True
640,260,7.484,True
641,254,9.269,True
642,261,8.134,True
643,264,8.134,True
644,257,8.134,True
645,264,9.7,True
646,256,9.32,True
647,252,7.823,True
648,253,8.587,True
649,247,8.587,True
650,246,8.127,True
651,245,8.127,True
652,248,9.086,True
653,272,9.676,True
654,283,9.676,True
655,289,9.676,True
656,299,9.676,True
657,299,9.676,True
658,307,9.676,True
659,310,9.676,True
660,305,9.591,True
661,308,9.549,True
662,313,7.829,True
663,295,7.417,True
664,280,8.006,True
665,275,9.28,True
666,279,9.28,True
667,270,8.784,True
668,277,8.784,True
669,278,8.784,True
670,283,9.76,True
671,281,8.784,True
672,276,9.045,True
673,276,9.045,True
674,288,9.045,True
675,286,9.045,True
676,275,9.045,True
677,265,9.045,True
678,278,8.784,True
679,278,7.262,True
680,279,9.938,True
681,282,9.938,True
682,293,9.877,True
683,291,9.877,True
684,290,9.877,True
685,297,9.901,True
686,290,9.901,True
687,297,9.901,True
688,311,9.901,True
689,306,9.901,True
690,283,9.901,True
691,284,9.901,True
692,284,9.901,True
693,270,9.901,True
694,265,9.901,True
695,244,9.901,True
696,251,9.901,True
697,251,9.901,True
698,259,9.901,True
699,259,9.901,True
700,265,9.444,True
701,278,9.444,True
702,278,9.444,True
703,271,9.444,True
704,268,9.444,True
705,278,9.444,True
706,271,9.444,True
707,265,9.444,True
708,249,9.731,True
709,246,9.444,True
710,258,8.306,True
711,252,8.306,True
712,253,8.306,True
713,268,8.922,True
714,278,8.922,True
715,284,9.769,True
716,273,8.922,True
717,263,8.922,True
718,261,8.922,True
719,251,7.015,True
720,250,7.015,True
721,268,7.015,True
722,296,7.015,True
723,273,7.015,True
724,270,9.942,True
725,273,9.942,True
726,279,7.015,True
727,260,7.015,True
728,261,7.015,True
729,260,7.015,True
730,280,8.46,True
731,280,8.46,True
732,278,8.46,True
733,275,8.46,True
734,258,8.875,True
735,256,7.697,True
736,254,7.697,True
737,249,7.697,True
738,268,7.697,True
739,262,5.772,True
740,272,5.06,True
741,277,9.469,True
742,294,9.469,True
743,292,9.469,True
744,277,8.48,True
745,280,9.478,True
746,272,9.478,True
747,267,9.478,True
748,252,9.478,True
749,257,9.715,True
750,255,9.715,True
751,256,9.715,True
752,255,9.72,True
753,263,9.478,True
754,258,9.478,True
