step,cut_edges,max_dev_pct
450,252,25.799
451,253,25.799
452,253,25.799
453,272,25.799
454,300,22.351
455,279,22.351
456,269,22.351
457,264,22.351
458,264,21.539
459,260,18.586
460,252,18.586
461,249,16.391
462,278,19.395
463,287,24.104
464,298,24.104
465,310,24.104
466,301,24.104
467,265,25.108
468,254,25.108
469,259,13.71
470,263,13.71
471,245,23.182
472,248,20.265
473,244,20.941
474,259,20.265
475,271,20.265
476,298,12.201
477,289,22.783
478,289,22.783
479,289,22.783
480,296,22.783
481,292,21.414
482,296,21.414
483,260,23.156
484,259,23.156
485,256,23.156
486,257,23.156
487,280,24.54
488,269,24.753
489,261,25.034
490,275,25.034
491,281,25.034
492,270,25.034
493,270,25.034
494,286,25.034
495,264,25.034
496,258,25.034
497,242,25.034
498,247,25.43
499,252,25.43
500,258,25.43
501,263,25.034
502,260,25.766
503,255,25.766
504,252,25.766
505,243,25.766
506,239,25.766
507,262,25.766
508,247,22.489
509,243,24.917
510,243,24.917
511,237,24.917
512,244,24.917
513,231,24.917
514,234,25.258
515,242,25.258
516,234,25.258
517,236,25.258
518,238,25.502
519,247,25.502
520,245,25.258
521,239,25.258
522,236,25.258
523,245,24.985
524,241,24.985
525,231,25.559
526,231,25.559
527,233,25.559
528,241,25.559
529,226,23.324
530,222,23.324
531,239,23.324
532,242,23.324
533,245,23.769
534,236,25.26
535,240,25.26
536,253,23.769
537,268,23.769
538,267,23.769
539,259,23.769
540,266,23.769
541,268,23.769
542,287,23.769
543,287,23.769
544,286,23.548
545,249,23.548
546,262,23.972
547,252,23.548
548,250,23.548
549,252,12.117
550,265,15.15
551,274,22.836
552,274,22.836
553,264,22.836
554,301,22.836
555,274,22.836
556,268,22.836
557,265,23.814
558,261,23.814
559,274,23.814
560,276,25.156
561,274,23.814
562,265,21.189
563,265,21.189
564,262,20.992
565,268,20.992
566,286,24.145
567,282,24.145
568,257,25.786
569,271,24.145
570,280,25.712
571,291,25.712
572,289,24.145
573,278,24.145
574,272,24.145
575,274,23.742
576,266,23.742
577,271,25.215
578,265,25.215
579,269,25.215
580,264,25.215
581,279,25.215
582,294,25.795
583,300,25.795
584,287,25.795
585,290,25.215
586,281,25.215
587,288,25.215
588,265,25.215
589,269,25.215
590,269,22.115
591,266,24.062
592,284,24.062
593,284,24.062
594,281,19.048
595,280,20.074
596,274,20.074
597,256,20.074
598,259,20.065
599,248,20.065
600,267,25.442
601,263,25.442
602,238,21.323
603,249,21.323
604,241,23.206
605,243,20.397
606,232,25.601
607,232,20.397
608,232,23.01
609,223,20.397
610,213,20.397
611,206,20.397
612,238,20.397
613,222,20.397
614,213,20.397
615,216,20.397
616,224,22.806
617,233,22.806
618,233,22.819
619,233,22.819
620,232,22.806
621,257,23.811
622,261,23.811
623,262,23.811
624,252,22.806
625,252,23.09
626,254,23.09
627,252,23.09
628,234,22.358
629,234,22.358
630,240,22.358
631,242,25.054
632,263,22.836
633,260,22.836
634,262,20.962
635,245,21.67
636,255,21.67
637,246,21.67
638,269,21.67
639,261,21.67
640,253,24.247
641,258,17.408
642,261,17.916
643,258,17.916
644,259,17.916
645,275,17.916
646,269,14.191
647,272,12.024
648,262,16.053
649,284,24.8
650,290,24.8
651,275,16.053
652,266,17.641
653,269,17.641
654,257,20.191
655,254,20.191
656,258,25.684
657,254,25.684
658,257,25.684
659,252,25.684
660,247,25.684
661,258,25.684
662,260,25.684
663,258,25.353
664,253,25.353
665,252,25.353
666,237,25.353
667,254,25.353
668,260,25.353
669,268,23.215
670,261,23.354
671,254,23.354
672,257,23.354
673,254,24.585
674,258,25.658
675,247,25.658
676,235,25.658
677,248,25.658
678,243,24.029
679,249,24.029
680,238,24.029
681,223,24.955
682,228,25.252
683,232,25.252
684,237,25.252
685,242,25.252
686,228,21.704
687,230,21.704
688,228,21.704
689,228,23.966
690,231,23.966
691,248,23.966
692,242,23.966
693,246,23.966
694,247,23.966
695,244,23.966
696,233,23.966
697,232,19.685
698,234,21.569
699,235,24.905
700,241,24.905
701,241,24.905
702,245,24.905
703,247,24.905
704,249,21.249
705,254,15.591
706,249,15.591
707,250,10.413
708,258,10.413
709,267,10.485
710,269,11.684
711,263,11.684
712,264,11.684
713,270,21.115
714,271,23.801
715,286,21.441
716,302,22.618
717,282,22.618
718,283,23.333
719,284,23.333
720,299,23.333
721,298,23.984
722,291,23.333
723,289,23.333
724,297,24.044
725,276,24.044
726,274,24.044
727,268,24.044
728,266,24.044
729,276,24.044
730,277,21.981
731,282,21.981
732,281,21.981
733,283,21.981
734,280,21.981
735,297,24.424
736,297,24.424
737,282,24.424
738,277,20.391
739,273,18.469
740,271,18.469
741,279,17.145
742,282,17.145
743,268,17.145
744,268,22.526
745,278,20.932
746,286,20.932
747,285,23.503
748,265,23.503
749,262,20.651
750,236,21.593
751,224,21.593
752,231,21.643
753,234,21.643
754,245,21.643
755,247,25.487
756,245,25.487
757,239,25.487
758,237,25.487
759,244,25.487
760,249,25.487
761,238,25.487
762,253,25.487
763,268,25.487
764,265,25.487
765,277,25.487
766,258,25.487
767,254,25.487
768,258,25.487
769,252,25.487
770,264,25.487
771,273,25.487
772,277,25.487
773,280,25.487
774,280,25.487
775,285,25.487
776,283,25.487
777,284,25.487
778,265,25.487
779,269,25.487
780,249,25.487
781,271,25.487
782,251,25.487
783,260,25.487
784,240,25.487
785,248,25.487
786,247,25.487
787,253,24.899
788,256,24.899
789,248,24.899
790,250,24.899
791,253,24.561
792,252,24.561
793,245,24.561
794,262,24.561
795,261,24.561
796,241,24.561
797,258,24.561
798,263,24.561
799,266,24.561
800,265,24.561
801,275,24.561
802,264,24.561
803,249,24.561
804,248,24.561
805,244,24.561
806,246,24.025
807,237,24.025
808,233,24.025
809,255,24.025
810,232,24.025
811,232,24.025
812,223,24.025
813,221,24.025
814,218,24.025
815,222,20.048
816,236,20.048
817,235,25.206
818,243,25.206
819,237,20.229
820,247,20.229
821,244,20.229
822,249,23.928
823,247,23.928
824,254,23.981
825,257,23.981
826,261,20.229
827,261,20.229
828,268,24.552
829,271,24.552
830,264,24.552
831,262,24.552
832,265,24.552
833,249,24.552
834,245,24.552
835,250,24.552
836,252,24.552
837,268,25.294
838,272,25.294
839,259,24.498
840,256,24.423
841,255,24.516
842,251,24.516
843,253,24.423
844,262,24.107
845,268,24.107
846,256,24.107
847,273,24.558
848,283,24.558
849,282,24.558
850,268,24.558
851,265,21.512
852,267,21.512
853,285,23.981
854,271,24.038
855,264,24.038
856,260,24.038
857,261,24.038
858,261,24.038
859,269,19.861
860,300,19.861
861,280,19.861
862,275,19.861
863,276,19.861
864,286,19.861
865,279,19.222
866,271,22.002
867,269,22.002
868,254,24.955
869,259,19.222
870,260,19.222
871,263,19.222
872,263,20.42
873,261,20.42
874,253,19.222
875,227,20.902
876,242,22.866
877,242,19.222
878,241,19.222
879,242,22.54
880,244,22.54
881,247,23.481
882,247,20.534
883,255,17.432
884,264,15.515
885,255,17.467
886,246,24.472
887,261,24.472
888,261,24.472
889,264,20.059
890,262,17.467
891,244,16.356
892,269,16.356
893,279,16.57
894,283,17.655
895,285,23.792
896,283,23.792
897,255,22.369
898,264,22.369
899,267,22.369
900,272,22.369
901,260,22.369
902,270,22.369
903,276,21.979
904,268,21.979
905,267,21.979
906,264,23.168
907,262,23.168
908,264,23.168
909,262,23.168
910,281,23.168
911,286,22.301
912,293,22.301
913,288,25.717
914,271,23.565
915,269,23.565
916,268,23.239
917,262,23.239
918,263,21.784
919,257,20.546
920,264,20.546
921,272,20.546
922,266,20.546
923,263,20.546
924,258,23.443
925,260,21.858
926,253,20.546
927,250,20.546
928,268,23.416
929,283,25.131
930,267,23.416
931,282,23.416
932,269,20.462
933,268,24.139
934,271,24.139
935,269,24.785
936,274,24.785
937,285,24.312
938,282,24.312
939,286,24.312
940,296,24.665
941,294,24.665
942,294,24.312
943,308,24.312
944,307,24.312
945,306,24.312
946,303,24.312
947,301,24.312
948,298,24.312
949,285,24.312
950,295,24.312
951,296,25.568
952,299,25.568
953,299,25.568
954,304,25.568
955,303,25.568
956,316,25.568
957,315,25.568
958,313,25.568
959,293,25.568
960,291,20.011
961,289,20.011
962,274,20.011
963,265,22.534
964,268,23.536
965,269,23.536
966,272,20.089
967,276,20.089
968,274,21.733
969,281,21.733
970,267,22.976
971,264,22.976
972,274,22.976
973,268,20.172
974,267,20.172
975,267,20.172
976,248,20.172
977,247,20.172
978,243,19.434
979,250,19.434
980,237,14.174
981,235,8.614
982,263,24.566
983,264,24.566
984,248,22.728
985,276,22.728
986,279,16.714
987,285,24.611
988,289,24.611
989,287,20.31
990,287,20.31
991,277,20.25
992,270,19.446
993,274,19.446
994,279,19.446
995,288,13.865
996,281,20.484
997,273,20.484
998,280,20.484
999,283,21.553
1000,294,23.595
1001,285,21.553
1002,283,21.553
1003,271,20.484
1004,270,20.484
1005,260,20.484
1006,264,20.484
1007,253,25.649
1008,261,20.484
1009,252,20.484
1010,261,20.484
1011,264,20.484
1012,259,20.704
1013,255,20.704
1014,264,18.531
1015,256,18.531
1016,258,22.062
1017,274,22.836
1018,256,22.062
1019,256,22.062
1020,255,18.531
1021,248,18.531
1022,275,18.531
1023,263,17.285
1024,265,17.581
1025,270,17.581
1026,280,17.954
1027,290,17.954
1028,293,17.954
1029,301,17.954
1030,308,22.866
1031,296,24.705
1032,290,24.705
1033,299,24.705
1034,297,24.705
1035,304,24.705
1036,302,24.705
1037,313,23.487
1038,294,23.487
1039,282,23.487
1040,282,24.128
1041,270,24.525
1042,267,24.525
1043,283,23.487
1044,280,23.487
1045,284,18.992
1046,282,24.367
1047,279,24.367
1048,263,24.367
1049,253,24.367
1050,260,23.171
1051,261,23.171
1052,265,23.171
1053,271,20.051
1054,270,20.654
1055,280,20.051
1056,284,20.051
1057,277,19.336
1058,273,19.336
1059,281,19.336
1060,267,19.336
1061,257,20.806
1062,255,22.535
1063,266,22.535
1064,264,25.703
1065,259,25.703
1066,261,25.703
1067,277,25.703
1068,280,25.703
1069,279,25.703
1070,284,25.703
1071,290,18.743
1072,285,22.878
1073,278,22.878
1074,276,22.878
1075,269,22.878
1076,279,22.878
1077,267,22.878
1078,280,22.878
1079,289,22.878
1080,292,19.742
1081,280,20.851
1082,262,20.851
1083,262,20.851
1084,266,16.484
1085,264,18.493
1086,274,18.493
1087,263,18.493
1088,249,17.907
1089,237,22.737
1090,238,17.907
1091,223,24.85
1092,227,23.834
1093,228,23.834
1094,224,24.259
1095,223,24.259
1096,228,24.259
1097,231,24.259
1098,225,24.259
1099,234,24.259
1100,240,24.259
1101,245,24.259
1102,246,24.259
1103,241,24.259
1104,247,24.259
1105,244,24.259
1106,246,18.631
1107,268,16.407
1108,251,21.805
1109,253,21.805
1110,252,24.833
1111,249,24.833
1112,262,24.833
1113,262,24.833
1114,265,24.833
1115,261,24.833
1116,255,24.833
1117,255,24.833
1118,252,25.554
1119,247,24.833
1120,247,24.833
1121,261,24.393
1122,258,23.913
1123,260,23.913
1124,254,23.913
1125,261,23.913
1126,258,23.913
1127,263,17.109
1128,268,17.109
1129,263,17.109
1130,268,17.109
1131,262,17.441
1132,261,17.441
1133,253,17.441
1134,256,17.441
1135,264,21.04
1136,265,24.776
1137,272,24.776
1138,269,24.776
1139,256,24.776
1140,256,24.776
1141,258,24.776
1142,267,23.623
1143,264,23.623
1144,254,25.64
1145,254,25.64
1146,251,25.64
1147,263,25.64
1148,230,25.64
1149,231,24.75
1150,245,24.75
1151,234,24.75
1152,236,24.75
1153,240,24.75
1154,241,25.419
1155,254,25.419
1156,250,25.419
1157,234,25.419
1158,231,25.419
1159,219,25.79
1160,231,25.79
1161,232,25.79
1162,234,25.79
1163,240,25.419
1164,253,25.419
1165,255,25.419
1166,258,25.419
1167,258,25.419
1168,265,25.419
1169,249,25.419
1170,242,25.135
1171,246,25.135
1172,250,25.135
1173,250,25.135
1174,254,25.135
1175,246,25.135
1176,245,25.637
1177,241,25.637
1178,242,25.637
1179,244,25.637
1180,245,25.637
1181,236,20.107
1182,235,20.107
1183,232,20.716
1184,235,20.716
1185,242,25.424
1186,231,20.716
1187,244,20.716
1188,245,20.716
1189,248,24.055
1190,247,24.055
1191,247,20.107
1192,247,20.107
1193,250,23.156
1194,252,23.276
1195,240,23.276
1196,253,23.276
1197,250,23.276
1198,262,23.276
1199,274,23.276
1200,284,25.72
1201,289,25.72
1202,277,25.72
1203,280,25.72
1204,262,23.463
1205,280,24.552
1206,294,24.552
1207,287,25.625
1208,281,25.625
1209,273,25.625
1210,270,25.625
1211,262,25.625
1212,254,25.625
1213,252,25.625
1214,261,20.686
1215,257,24.862
1216,256,24.862
1217,253,21.485
1218,258,25.161
1219,270,25.161
1220,265,25.161
1221,274,25.161
1222,270,25.161
1223,272,25.161
1224,270,25.161
1225,272,23.138
1226,278,23.138
1227,287,23.138
1228,285,23.138
1229,286,23.153
1230,288,21.371
1231,314,21.371
1232,306,21.201
1233,303,25.41
1234,304,24.582
1235,275,22.029
1236,273,22.029
1237,259,25.499
1238,251,25.499
1239,237,25.499
1240,237,24.031
1241,238,22.774
1242,252,22.774
1243,271,22.774
1244,282,22.774
1245,277,22.774
1246,264,17.827
1247,252,17.827
1248,255,17.827
1249,257,17.19
1250,267,17.19
1251,261,17.19
1252,285,18.376
1253,259,23.957
1254,248,23.957
1255,261,23.957
1256,265,23.957
1257,253,23.957
1258,247,23.957
1259,242,25.03
1260,223,25.03
1261,233,25.03
1262,253,25.03
1263,255,25.03
1264,262,25.03
1265,256,25.03
1266,254,25.03
1267,261,25.03
1268,262,25.03
1269,265,25.03
1270,252,25.03
1271,254,25.03
1272,270,25.03
1273,276,25.03
1274,275,25.03
1275,271,25.03
1276,271,25.601
1277,269,25.601
1278,257,25.601
1279,268,25.601
1280,264,25.601
1281,269,25.601
1282,263,25.601
1283,260,25.601
1284,272,23.784
1285,271,23.784
1286,258,23.784
1287,258,23.784
1288,258,24.719
1289,253,24.719
1290,261,24.19
1291,277,24.19
1292,278,24.19
1293,264,24.19
1294,265,21.497
1295,260,21.497
1296,271,21.497
1297,271,21.497
1298,257,21.497
1299,253,21.497
1300,260,24.935
1301,277,24.935
1302,275,24.935
1303,256,24.935
1304,256,23.596
1305,264,23.596
1306,258,23.162
1307,259,15.268
1308,265,22.672
1309,263,15.268
1310,260,15.268
1311,262,15.268
1312,259,21.798
1313,257,21.798
1314,249,24.421
1315,246,24.421
1316,244,21.798
1317,240,21.825
1318,241,21.825
1319,255,20.809
1320,251,20.809
1321,251,20.809
1322,232,22.51
1323,260,22.51
1324,260,22.51
1325,232,22.51
1326,232,18.771
1327,238,24.83
1328,230,17.68
1329,254,25.022
1330,247,25.726
1331,232,25.726
1332,237,25.506
1333,258,25.506
1334,249,25.506
1335,251,25.506
1336,261,25.506
1337,271,25.506
1338,274,25.506
1339,264,22.663
1340,271,22.663
1341,255,22.663
1342,246,22.663
1343,246,22.663
1344,238,23.605
1345,241,23.605
1346,251,23.605
1347,253,23.605
1348,240,25.679
1349,232,25.679
1350,269,23.605
1351,258,23.605
1352,251,23.605
1353,243,21.109
1354,237,21.109
1355,254,21.109
1356,270,19.852
1357,276,20.511
1358,261,20.78
1359,248,20.78
1360,251,20.78
1361,252,20.78
1362,240,20.78
1363,242,20.78
1364,239,24.295
1365,229,20.78
1366,231,20.78
1367,247,17.955
1368,257,17.955
1369,246,21.103
1370,239,22.842
1371,255,22.842
1372,248,22.842
1373,268,22.842
1374,263,22.842
1375,260,24.313
1376,250,24.313
1377,255,19.871
1378,258,19.871
1379,255,19.871
1380,256,19.871
1381,254,19.871
1382,257,18.828
1383,264,18.828
1384,260,18.828
1385,263,18.828
1386,266,19.196
1387,268,19.196
1388,285,19.196
1389,283,25.246
1390,283,25.246
1391,282,25.246
1392,281,25.246
1393,282,25.246
1394,285,25.246
1395,270,25.246
1396,277,25.246
1397,274,25.246
1398,261,25.246
1399,262,25.246
1400,262,25.601
1401,262,25.601
1402,256,24.516
1403,254,23.724
1404,255,25.344
1405,254,21.506
1406,254,24.531
1407,253,24.531
1408,250,24.531
1409,261,20.675
1410,280,22.761
1411,304,22.761
1412,295,22.041
1413,283,22.002
1414,289,22.002
1415,279,20.675
1416,272,20.675
1417,269,18.672
1418,258,18.672
1419,251,18.579
1420,252,18.579
1421,268,18.579
1422,256,18.579
1423,267,21.153
1424,273,21.153
1425,262,21.153
1426,264,21.153
1427,255,21.153
1428,253,18.579
1429,252,18.579
1430,257,18.579
1431,265,25.457
1432,284,25.457
1433,289,25.457
1434,278,25.457
1435,268,19.622
1436,269,19.305
1437,294,23.795
1438,281,24.082
1439,275,24.082
1440,233,24.101
1441,230,24.101
1442,249,24.101
1443,255,24.101
1444,253,24.334
1445,261,24.334
1446,261,24.334
1447,290,24.334
1448,294,24.334
1449,269,24.334
1450,275,24.334
1451,269,22.833
1452,272,22.833
1453,271,25.532
1454,270,25.532
1455,276,25.532
1456,294,25.532
1457,295,25.532
1458,275,25.532
1459,258,25.389
1460,251,25.389
1461,237,22.819
1462,238,22.819
1463,234,22.819
1464,220,22.819
1465,226,24.519
1466,237,24.519
1467,238,21.994
1468,243,24.519
1469,247,24.519
1470,269,24.683
1471,254,24.167
1472,240,24.167
1473,237,21.994
1474,239,19.27
1475,249,20.185
1476,251,20.185
1477,242,21.476
1478,253,21.476
1479,245,21.476
1480,248,24.334
1481,264,25.413
1482,264,25.413
1483,265,25.413
1484,259,25.413
1485,258,24.259
1486,254,25.587
1487,252,21.53
1488,257,22.636
1489,258,22.636
1490,261,22.636
1491,255,23.111
1492,269,23.111
1493,265,23.111
1494,251,25.772
1495,235,25.772
1496,237,25.772
1497,230,24.985
1498,242,23.536
1499,254,23.536
1500,267,23.536
1501,253,24.104
1502,257,24.104
1503,262,24.104
1504,265,25.168
1505,261,24.104
1506,272,24.349
1507,268,24.349
1508,266,24.349
1509,268,24.349
1510,285,24.349
1511,307,24.349
1512,291,24.349
1513,312,24.776
1514,310,24.776
1515,315,25.025
1516,274,25.025
1517,270,25.025
1518,276,25.025
1519,270,25.025
1520,257,25.025
1521,234,25.025
1522,237,25.025
1523,246,25.025
1524,245,24.384
1525,250,24.384
1526,254,24.384
1527,260,22.457
1528,272,22.457
1529,271,22.457
1530,289,22.457
1531,269,22.457
1532,268,22.818
1533,251,22.818
1534,277,22.818
1535,270,22.818
1536,285,22.457
1537,289,23.622
1538,301,23.622
1539,277,23.622
1540,288,23.622
1541,287,23.622
1542,277,23.622
1543,270,23.622
1544,287,24.055
1545,297,22.457
1546,298,22.457
1547,296,22.457
1548,292,22.457
1549,292,22.457
1550,291,24.283
1551,268,24.283
1552,278,24.283
1553,285,24.283
1554,290,21.93
1555,287,21.93
1556,267,21.93
1557,246,19.776
1558,238,19.776
1559,263,20.905
1560,275,19.776
1561,249,19.776
1562,249,19.776
1563,249,17.291
1564,251,25.424
1565,251,25.424
1566,242,25.424
1567,238,25.424
1568,243,25.424
1569,243,25.424
1570,246,18.654
1571,247,18.654
1572,254,18.654
1573,245,19.323
1574,243,19.548
1575,237,19.548
1576,234,21.007
1577,226,21.007
1578,224,19.323
1579,230,25.377
1580,232,22.788
1581,232,22.788
1582,230,22.788
1583,220,22.788
1584,212,22.788
1585,216,22.788
1586,223,23.123
1587,259,23.123
1588,258,23.123
1589,257,22.788
1590,254,22.788
1591,255,22.788
1592,260,22.788
1593,230,22.788
1594,239,22.788
1595,254,24.737
1596,248,24.737
1597,247,24.737
1598,255,24.737
1599,255,24.737
1600,250,22.549
1601,249,23.984
1602,238,23.984
1603,243,23.984
1604,240,23.984
1605,248,23.984
1606,262,23.984
1607,263,23.984
1608,265,22.884
1609,270,25.515
1610,267,25.515
1611,285,14.63
1612,289,14.63
1613,285,13.785
1614,296,19.318
1615,291,19.318
1616,297,19.318
1617,267,25.613
1618,268,25.613
1619,264,25.613
1620,237,22.621
1621,227,22.621
1622,222,22.621
1623,229,15.059
1624,229,14.825
1625,228,14.775
1626,245,25.108
1627,257,25.108
1628,235,23.147
1629,226,23.147
1630,226,23.147
1631,245,18.929
1632,252,18.929
1633,250,19.904
1634,239,23.49
1635,242,23.49
1636,229,19.904
1637,230,19.904
1638,224,23.252
1639,234,23.252
1640,242,23.252
1641,251,23.571
1642,258,23.571
1643,223,23.252
1644,222,23.252
1645,262,23.252
1646,266,24.549
1647,261,23.252
1648,261,23.252
1649,220,23.252
1650,219,24.835
1651,218,24.835
1652,218,24.835
1653,244,24.835
1654,229,24.835
1655,262,23.252
1656,261,23.252
1657,249,25.464
1658,247,25.464
1659,256,25.464
1660,241,25.464
1661,239,25.464
1662,238,25.464
