step,cut_edges,max_dev_pct
668,256,18.768
669,255,16.46
670,257,16.46
671,259,16.46
672,261,16.46
673,258,17.321
674,255,17.321
675,261,18.732
676,289,18.732
677,286,18.732
678,289,18.732
679,292,18.732
680,305,18.732
681,286,18.732
682,281,16.46
683,267,16.46
684,267,16.46
685,297,16.46
686,294,16.46
687,288,16.46
688,286,16.46
689,280,15.3
690,275,15.3
691,269,15.3
692,242,17.324
693,253,17.324
694,262,17.324
695,275,16.712
696,280,16.712
697,280,16.712
698,267,17.584
699,248,18.687
700,251,18.687
701,243,18.687
702,248,18.687
703,249,18.687
704,250,13.701
705,241,13.701
706,241,17.247
707,254,17.247
708,254,17.247
709,250,17.247
710,251,17.247
711,255,17.247
712,254,15.736
713,254,17.327
714,256,17.327
715,263,17.327
716,259,17.327
717,254,15.736
718,254,11.235
719,257,11.235
720,252,18.307
721,254,18.307
722,239,18.307
723,237,18.307
724,239,18.307
725,231,18.307
726,234,18.307
727,235,16.359
728,263,17.79
729,233,16.359
730,229,16.359
731,231,16.359
732,233,16.359
733,229,16.359
734,230,16.359
735,248,16.359
736,250,16.359
737,247,16.359
738,240,16.359
739,240,17.211
740,241,17.211
741,234,17.211
742,240,17.211
743,242,17.211
744,244,16.941
745,254,17.241
746,271,17.241
747,292,17.241
748,281,17.241
749,288,17.241
750,280,14.941
751,297,14.941
752,273,11.707
753,280,13.252
754,266,12.084
755,280,16.334
756,253,11.707
757,296,12.589
758,275,11.707
759,257,16.197
760,253,16.197
761,250,16.197
762,262,16.197
763,268,16.197
764,266,16.197
765,261,18.601
766,264,16.197
767,260,16.197
768,255,18.708
769,274,14.108
770,265,14.108
771,267,14.108
772,271,16.478
773,272,17.746
774,275,17.912
775,280,17.746
776,272,17.746
777,264,17.746
778,275,17.256
779,276,17.827
780,276,17.827
781,286,17.827
782,289,17.827
783,285,17.827
784,288,17.827
785,285,17.827
786,282,18.771
787,282,18.771
788,275,18.771
789,243,18.771
790,249,18.442
791,253,17.049
792,254,14.574
793,257,14.574
794,284,15.07
795,276,15.07
796,276,15.07
797,260,13.13
798,262,12.637
799,257,12.637
800,258,12.637
801,253,12.637
802,245,12.9
803,246,14.987
804,254,14.987
805,251,16.135
806,247,16.135
807,268,17.468
808,272,16.135
809,241,16.135
810,241,18.167
811,278,16.135
812,264,16.135
813,261,16.135
814,262,16.135
815,261,15.345
816,259,15.345
817,255,18.442
818,256,18.442
819,255,18.442
820,266,18.442
821,266,18.442
822,250,18.442
823,252,18.442
824,248,18.442
825,271,18.442
826,270,18.442
827,276,18.442
828,267,18.442
829,255,18.442
830,254,17.416
831,261,13.917
832,263,13.917
833,258,13.917
834,260,13.091
835,252,16.669
836,235,18.72
837,250,18.72
838,255,18.72
839,257,18.197
840,265,18.732
841,268,18.732
842,268,18.732
843,252,18.732
844,246,16.334
845,246,16.286
846,247,11.955
847,245,11.955
848,243,11.955
849,244,15.937
850,249,15.937
851,248,15.937
852,254,17.909
853,255,17.909
854,252,14.032
855,253,16.401
856,238,16.401
857,228,16.401
858,216,18.51
859,219,18.062
860,220,18.062
861,224,12.554
862,230,12.554
863,215,12.554
864,215,10.007
865,216,10.007
866,220,10.007
867,217,10.007
868,229,10.007
869,222,15.013
870,230,17.76
871,231,16.891
872,234,16.891
873,233,16.891
874,244,16.891
875,244,16.891
876,244,16.891
877,247,17.16
878,255,17.16
879,235,17.16
880,235,17.16
881,219,17.16
882,208,17.16
883,224,17.102
884,222,16.753
885,220,18.696
886,218,16.753
887,215,16.753
888,223,13.632
889,229,13.542
890,241,16.203
891,253,18.379
892,247,18.379
893,255,18.379
894,244,17.117
895,243,17.117
896,242,17.117
897,257,18.101
898,236,17.132
899,258,16.123
900,256,16.123
901,258,16.123
902,258,16.123
903,256,16.123
904,256,16.123
905,236,17.422
906,252,17.422
907,231,17.422
908,246,17.422
909,247,16.543
910,247,16.543
911,245,16.096
912,246,16.096
913,233,17.874
914,235,18.468
915,240,16.574
916,236,16.096
917,236,16.096
918,246,16.096
919,241,16.732
920,261,16.762
921,229,16.732
922,229,16.732
923,227,16.732
924,232,16.732
925,231,15.916
926,230,15.916
927,248,18.553
928,255,18.553
929,246,18.553
930,242,14.102
931,247,14.993
932,241,13.411
933,241,13.704
934,252,13.704
935,273,13.704
936,270,14.469
937,252,18.37
938,256,18.37
939,261,18.37
940,264,18.37
941,251,18.37
942,251,18.37
943,251,18.37
944,244,17.655
945,267,14.939
946,264,14.939
947,245,14.939
948,238,14.992
949,245,14.992
950,242,14.992
951,227,14.939
952,226,18.612
953,236,15.491
954,238,15.491
955,250,18.424
956,248,18.424
957,238,18.424
958,241,18.424
959,235,18.424
960,235,15.781
961,235,16.732
962,244,14.541
963,239,14.541
964,241,14.541
965,243,16.051
966,251,16.051
967,255,16.051
968,247,16.051
969,247,16.051
970,249,16.051
971,245,16.051
972,247,16.051
973,254,16.388
974,257,17.383
975,257,17.383
976,257,17.946
977,251,17.946
978,262,17.946
979,254,17.946
980,258,17.946
981,243,17.946
982,234,17.946
983,236,17.946
984,232,17.946
985,231,17.946
986,230,17.946
987,231,17.946
988,230,17.946
989,236,17.946
990,242,17.946
991,242,14.666
992,242,11.698
993,232,18.409
994,231,18.409
995,243,18.409
996,233,18.409
997,241,18.409
998,231,18.409
999,231,18.409
1000,227,18.409
1001,244,18.409
1002,247,18.409
1003,243,18.409
1004,236,16.262
1005,224,15.608
1006,227,15.608
1007,225,15.608
1008,244,15.608
1009,273,15.608
1010,260,17.294
1011,241,17.458
1012,239,17.294
1013,240,17.294
1014,247,17.294
1015,270,14.763
1016,275,12.945
1017,272,17.497
1018,292,15.582
1019,277,15.931
1020,258,18.346
1021,256,15.931
1022,255,15.931
1023,255,15.931
1024,257,15.931
1025,266,15.931
1026,252,15.582
1027,246,14.135
1028,258,14.852
1029,254,14.852
1030,256,14.852
1031,272,14.852
1032,263,16.033
1033,250,16.033
1034,251,16.033
1035,264,15.253
1036,260,14.852
1037,256,14.852
1038,253,14.852
1039,251,15.294
1040,244,15.294
1041,265,15.31
1042,261,15.31
1043,240,18.188
1044,247,18.188
1045,249,18.188
1046,249,18.188
1047,247,18.188
1048,254,18.188
1049,261,18.188
1050,271,18.188
1051,257,18.188
1052,264,18.188
1053,266,18.188
1054,285,17.653
1055,282,17.653
1056,277,17.653
1057,278,16.63
1058,272,16.63
1059,268,17.189
1060,270,16.594
1061,244,13.198
1062,244,13.198
1063,261,13.198
1064,263,16.914
1065,270,16.914
1066,256,16.914
1067,237,18.193
1068,249,18.193
1069,256,17.324
1070,250,17.468
1071,254,17.33
1072,253,17.33
1073,270,17.33
1074,262,17.33
1075,257,17.33
1076,252,14.156
1077,243,16.431
1078,250,16.549
1079,246,17.073
1080,239,17.073
1081,239,17.073
1082,243,18.232
1083,224,18.232
1084,228,18.232
1085,228,18.232
1086,245,18.232
1087,247,18.232
1088,247,18.232
1089,240,18.232
1090,248,18.232
1091,239,18.779
1092,233,18.779
1093,226,18.779
1094,219,18.779
1095,220,18.779
1096,233,18.779
1097,233,18.779
1098,231,18.779
1099,226,18.779
1100,230,18.779
1101,215,18.779
1102,229,16.098
1103,256,16.098
1104,254,16.098
1105,259,18.687
1106,247,16.098
1107,229,16.098
1108,232,16.098
1109,233,16.098
1110,219,16.711
1111,223,15.572
1112,220,15.572
1113,232,15.572
1114,232,15.572
1115,238,15.572
1116,262,15.543
1117,267,15.543
1118,270,18.842
1119,249,16.409
1120,276,16.46
1121,273,16.46
1122,260,15.543
1123,258,15.543
1124,268,15.543
1125,262,16.697
1126,258,16.697
1127,259,16.697
1128,247,16.697
1129,261,16.697
1130,262,16.697
1131,250,17.246
1132,245,17.246
1133,243,17.246
1134,241,17.246
1135,241,17.419
1136,244,17.419
1137,236,17.602
1138,236,17.064
1139,239,17.064
1140,250,18.46
1141,256,18.46
1142,269,18.735
1143,261,18.735
1144,238,18.735
1145,231,11.367
1146,209,13.354
1147,222,17.082
1148,223,17.082
1149,225,12.628
1150,211,17.028
1151,213,11.148
1152,228,14.601
1153,225,11.148
1154,219,11.148
1155,216,13.178
1156,224,13.178
1157,234,14.418
1158,224,16.454
1159,227,16.454
1160,233,9.663
1161,233,9.663
1162,232,12.302
1163,237,12.302
1164,220,18.507
1165,229,12.302
1166,229,12.421
1167,230,12.421
1168,225,12.421
1169,236,12.421
1170,245,12.421
1171,238,12.421
1172,255,12.421
1173,249,12.421
1174,247,12.421
1175,245,9.741
1176,236,9.741
1177,238,8.945
1178,248,12.927
1179,240,14.161
1180,240,14.161
1181,230,8.945
1182,236,6.616
1183,225,11.241
1184,228,16.821
1185,224,15.295
1186,220,15.295
1187,220,15.295
1188,217,15.295
1189,229,17.996
1190,224,17.996
1191,227,17.996
1192,226,17.996
1193,211,17.996
1194,234,17.996
1195,215,17.996
1196,231,17.996
1197,234,15.812
1198,241,15.812
1199,234,15.56
1200,225,18.678
1201,233,18.678
1202,242,18.678
1203,250,10.96
1204,277,9.591
1205,264,16.58
1206,277,16.58
1207,301,16.58
1208,297,14.757
1209,294,13.884
1210,289,13.884
1211,277,13.884
1212,280,13.884
1213,306,16.218
1214,272,13.884
1215,259,13.884
1216,258,13.115
1217,272,17.56
1218,277,13.115
1219,274,13.115
1220,298,13.115
1221,297,11.306
1222,292,14.679
1223,295,14.679
1224,305,17.94
1225,323,18.316
1226,311,18.316
1227,307,18.316
1228,295,15.343
1229,303,13.669
1230,298,15.527
1231,301,17.501
1232,320,17.91
1233,299,18.338
1234,308,17.501
1235,303,17.501
1236,294,17.501
1237,298,18.619
1238,308,18.619
1239,297,18.619
1240,295,18.619
1241,285,16.699
1242,281,16.699
1243,284,18.217
1244,281,18.217
1245,270,18.217
1246,256,18.217
1247,257,17.898
1248,238,17.898
1249,238,17.898
1250,253,12.666
1251,251,12.666
1252,261,12.666
1253,266,12.666
1254,271,18.651
1255,262,18.651
1256,260,18.651
1257,263,18.651
1258,267,18.651
1259,258,18.651
1260,263,18.651
1261,258,18.651
1262,255,18.651
1263,253,13.121
1264,251,17.623
1265,245,17.623
1266,273,17.623
1267,249,17.623
1268,255,17.623
1269,239,15.357
1270,239,15.357
1271,244,13.083
1272,243,13.083
1273,238,13.083
1274,244,13.083
1275,236,11.874
1276,251,14.104
1277,234,17.111
1278,239,16.095
1279,275,16.095
1280,271,16.095
1281,280,16.095
1282,265,16.095
1283,263,18.2
1284,265,16.095
1285,249,16.095
1286,235,16.095
1287,231,9.337
1288,250,9.337
1289,251,16.634
1290,258,16.634
1291,248,16.634
1292,243,9.259
1293,261,11.211
1294,268,14.66
1295,244,18.863
1296,251,18.292
1297,246,15.231
1298,243,15.231
1299,234,13.22
1300,231,13.22
1301,222,13.22
1302,221,13.22
1303,260,16.502
1304,266,16.502
1305,255,16.502
1306,254,16.502
1307,215,16.284
1308,214,16.284
1309,207,16.284
1310,207,16.284
1311,222,16.326
1312,226,16.326
1313,226,16.326
1314,230,16.326
1315,224,16.326
1316,249,16.326
1317,252,13.725
1318,264,18.158
1319,262,18.158
1320,269,18.158
1321,270,18.158
1322,275,18.158
1323,275,18.158
1324,250,18.158
1325,237,18.158
1326,231,12.356
1327,245,12.356
1328,245,15.889
1329,244,15.889
1330,247,15.889
1331,245,15.889
1332,246,15.889
1333,235,17.898
1334,242,14.538
1335,237,17.549
1336,252,17.549
1337,259,17.549
1338,244,17.549
1339,246,17.549
1340,249,17.549
1341,233,17.549
1342,241,17.549
1343,261,17.549
1344,267,11.594
1345,272,13.214
1346,276,17.993
1347,278,17.993
1348,275,17.993
1349,276,17.993
1350,269,17.993
1351,271,18.779
1352,267,17.013
1353,254,17.013
1354,254,17.013
1355,258,17.013
1356,275,13.994
1357,273,13.994
1358,249,16.818
1359,232,16.818
1360,240,16.818
1361,248,18.22
1362,247,18.22
1363,257,18.22
1364,259,17.722
1365,265,17.722
1366,264,17.722
1367,259,17.722
1368,260,18.256
1369,261,18.256
1370,262,18.256
1371,250,18.256
1372,250,18.256
1373,267,18.256
1374,277,18.767
1375,278,18.256
1376,268,18.256
1377,264,18.256
1378,261,18.256
1379,271,18.256
1380,249,18.496
1381,235,18.496
1382,246,18.496
1383,250,18.652
1384,243,18.652
1385,245,18.652
1386,244,18.652
1387,254,18.496
1388,250,18.496
1389,265,18.496
1390,259,18.496
1391,266,18.496
1392,278,18.483
1393,273,17.791
1394,272,17.791
1395,277,17.791
1396,259,17.791
1397,240,17.791
1398,239,17.791
1399,241,17.791
1400,241,17.791
1401,242,18.78
1402,255,18.78
1403,243,18.78
1404,246,18.78
1405,248,18.78
1406,249,17.791
1407,264,17.791
1408,273,18.618
1409,275,18.618
1410,288,18.618
1411,304,16.771
1412,306,18.412
1413,308,18.412
1414,295,17.013
1415,301,17.013
1416,296,18.257
1417,283,16.929
1418,276,16.929
1419,275,16.929
1420,271,16.929
1421,271,16.929
1422,273,16.726
1423,280,16.726
1424,295,12.837
1425,300,12.837
1426,303,12.837
1427,278,12.837
1428,281,18.253
1429,276,17.85
1430,277,17.85
1431,274,12.736
1432,287,12.736
1433,292,12.736
1434,302,17.01
1435,292,17.01
1436,288,17.01
1437,275,18.131
1438,283,18.131
1439,274,18.131
1440,262,18.131
1441,260,16.395
1442,256,15.136
1443,266,15.136
1444,266,12.533
1445,270,13.958
1446,266,18.501
1447,274,18.501
1448,281,18.501
1449,286,18.501
1450,278,18.501
1451,280,12.9
1452,259,18.182
1453,246,18.182
1454,258,12.533
1455,263,18.302
1456,268,18.8
1457,277,18.8
1458,275,12.533
1459,276,16.286
1460,271,16.286
1461,278,16.286
1462,266,16.286
1463,262,16.286
1464,256,16.286
1465,256,16.286
1466,256,16.286
1467,261,16.286
1468,260,15.712
1469,263,15.712
1470,278,18.562
1471,283,18.562
1472,283,18.562
1473,283,18.562
1474,278,18.562
1475,278,18.562
1476,283,18.562
1477,265,18.562
1478,250,17.004
1479,234,17.004
1480,255,15.853
1481,267,15.853
1482,267,15.853
1483,262,15.853
1484,250,15.31
1485,255,15.31
1486,251,15.31
1487,254,15.751
1488,262,15.827
1489,257,18.11
1490,267,18.11
1491,269,18.11
1492,261,18.532
1493,258,18.532
1494,269,18.532
1495,269,18.532
1496,274,18.532
1497,277,18.532
1498,265,16.896
1499,264,17.781
1500,265,18.806
1501,263,18.806
1502,276,18.806
1503,282,18.806
1504,284,18.806
1505,292,18.806
1506,290,18.806
1507,298,18.806
1508,292,18.806
1509,282,18.176
1510,277,18.771
1511,277,17.204
1512,284,15.901
1513,292,15.901
1514,295,15.901
1515,300,15.901
1516,304,15.901
1517,300,17.168
1518,295,14.667
1519,297,14.667
1520,282,14.667
1521,270,16.44
1522,266,16.44
1523,264,16.44
1524,258,17.27
1525,257,17.27
1526,267,18.032
1527,263,18.032
1528,267,18.032
1529,260,18.627
1530,262,18.627
1531,246,13.653
1532,251,15.115
1533,242,15.115
1534,258,15.115
1535,268,14.248
1536,278,14.248
1537,275,16.247
1538,276,16.247
1539,272,17.126
1540,289,17.126
1541,287,17.126
1542,271,17.126
1543,271,17.126
1544,281,18.672
1545,288,18.672
1546,274,18.672
1547,263,18.672
1548,276,18.672
1549,269,17.821
1550,262,17.662
1551,287,17.126
1552,275,17.126
1553,268,17.246
1554,265,17.246
1555,261,17.724
1556,248,17.724
1557,253,17.724
1558,271,17.533
1559,281,17.533
1560,286,17.533
1561,285,17.533
1562,289,17.533
1563,289,18.514
1564,280,18.514
1565,275,18.514
1566,270,17.626
1567,285,17.626
1568,300,17.626
1569,307,16.687
1570,296,16.687
1571,291,16.687
1572,291,16.687
1573,301,16.687
1574,296,18.69
1575,309,18.69
1576,300,18.69
1577,302,18.69
1578,307,18.69
1579,297,18.69
1580,301,18.69
1581,309,16.687
1582,304,16.687
1583,278,17.68
1584,270,18.015
1585,265,18.015
1586,270,18.015
1587,272,18.015
1588,284,18.015
1589,263,18.015
1590,251,18.606
1591,248,18.015
1592,234,14.475
1593,243,14.475
1594,254,17.71
1595,252,17.71
1596,251,17.71
1597,239,15.261
1598,239,18.448
1599,236,18.448
1600,232,18.448
1601,236,14.165
1602,241,14.165
1603,230,14.165
1604,241,14.165
1605,242,14.165
1606,231,15.097
1607,233,15.097
1608,234,16.69
1609,223,16.69
1610,220,14.165
1611,223,17.691
1612,224,18.35
1613,224,18.35
1614,222,18.35
1615,227,18.35
1616,227,18.35
1617,229,18.35
1618,227,18.35
1619,227,18.35
1620,217,18.35
1621,215,18.35
1622,217,18.35
1623,209,18.35
1624,217,15.993
1625,218,18.654
1626,219,17.754
1627,248,17.754
1628,248,17.754
1629,249,17.754
1630,245,18.317
1631,256,17.934
1632,256,17.754
1633,256,17.754
1634,223,17.754
1635,237,18.511
1636,229,18.511
1637,229,18.511
1638,237,18.511
1639,228,18.511
1640,232,18.511
1641,232,17.205
1642,239,17.205
1643,253,18.047
1644,261,18.047
1645,262,18.047
1646,283,16.839
1647,280,16.839
1648,281,16.839
1649,277,16.839
1650,282,8.335
1651,282,14.41
1652,285,13.594
1653,278,13.594
1654,264,15.265
1655,267,17.94
1656,269,17.94
1657,279,17.94
1658,275,17.919
1659,278,13.594
1660,281,14.177
1661,279,11.276
1662,281,17.256
