plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
1470,7.812,,275,,,,-3.051940291627372
1471,7.812,,288,,,,-3.0891895752949834
1472,8.054,,286,,,,-3.1076613365109793
1473,8.054,,280,,,,-3.0904693594336203
1474,8.319,,261,,,,-3.0625307489534115
1475,8.319,,276,,,,-3.105510691646809
1476,8.319,,276,,,,-3.105510691646809
1477,8.319,,276,,,,-3.105510691646809
1478,9.81,,269,,,,-3.2345682965462146
1479,9.81,,269,,,,-3.2345682965462146
1480,9.81,,267,,,,-3.2288376375204284
1481,9.81,,278,,,,-3.260356262162253
1482,9.81,,276,,,,-3.254625603136467
1483,9.81,,288,,,,-3.289009557291185
1484,9.889,,302,,,,-3.3370249605506177
1485,9.889,,293,,,,-3.3112369949345792
1486,9.889,,295,,,,-3.316967653960366
1487,9.4,,297,,,,-3.273793422497592
1488,9.4,,306,,,,-3.299581388113631
1489,9.4,,307,,,,-3.3024467176265238
1490,9.4,,301,,,,-3.2852547405491648
1491,9.4,,299,,,,-3.2795240815233786
1492,9.4,,295,,,,-3.268062763471806
1493,9.472,,299,,,,-3.2867248015953137
1494,9.472,,290,,,,-3.260936835979275
1495,9.4,,291,,,,-3.256601445420233
1496,9.4,,285,,,,-3.239409468342874
1497,8.429,,280,,,,-3.1279731098082824
1498,8.429,,274,,,,-3.1107811327309234
1499,8.429,,272,,,,-3.105050473705137
1500,8.429,,269,,,,-3.0964544851664577
1501,9.873,,259,,,,-3.212215631480226
1502,9.873,,263,,,,-3.2236769495317987
1503,9.873,,271,,,,-3.246599585634944
1504,9.873,,277,,,,-3.263791562712303
1505,9.873,,277,,,,-3.263791562712303
1506,9.873,,268,,,,-3.238003597096265
1507,9.873,,267,,,,-3.2351382675833715
1508,9.873,,259,,,,-3.212215631480226
1509,8.277,,266,,,,-3.072656976475915
1510,8.277,,266,,,,-3.072656976475915
1511,8.277,,262,,,,-3.0611956584243423
1512,8.277,,266,,,,-3.072656976475915
1513,8.277,,263,,,,-3.0640609879372356
1514,8.277,,278,,,,-3.107040930630633
1515,8.92,,275,,,,-3.162751372734375
1516,9.002,,272,,,,-3.1623562042776214
1517,9.002,,263,,,,-3.136568238661583
1518,8.92,,259,,,,-3.1169061005280843
1519,8.92,,261,,,,-3.1226367595538704
1520,8.92,,257,,,,-3.111175441502298
1521,8.946,,264,,,,-3.1338330081185264
1522,8.946,,264,,,,-3.1338330081185264
1523,9.696,,251,,,,-3.17159122520024
1524,9.696,,250,,,,-3.168725895687347
1525,8.902,,263,,,,-3.126567238561673
1526,9.073,,261,,,,-3.137938289706733
1527,9.073,,261,,,,-3.137938289706733
1528,8.902,,256,,,,-3.106509931971421
1529,8.902,,243,,,,-3.0692606483038096
1530,7.588,,251,,,,-2.960770143094138
1531,6.721,,267,,,,-2.919906744434209
1532,6.808,,246,,,,-2.8684356947503744
1533,6.808,,256,,,,-2.8970889898793057
1534,6.721,,252,,,,-2.8769268017408116
1535,7.181,,264,,,,-2.9573153563551156
1536,9.133,,259,,,,-3.1382082307408923
1537,9.133,,258,,,,-3.1353429012279994
1538,9.133,,259,,,,-3.1382082307408923
1539,9.133,,258,,,,-3.1353429012279994
1540,9.133,,269,,,,-3.166861525869824
1541,9.133,,264,,,,-3.1525348783053584
1542,9.986,,270,,,,-3.2550353862349493
1543,9.133,,271,,,,-3.1725921848956102
1544,9.133,,268,,,,-3.1639961963569307
1545,8.677,,256,,,,-3.0840076817466233
1546,8.115,,262,,,,-3.0449940382624883
1547,9.718,,264,,,,-3.2110407288898317
1548,9.718,,264,,,,-3.2110407288898317
1549,9.718,,274,,,,-3.239694024018763
1550,9.718,,263,,,,-3.2081753993769384
1551,9.718,,257,,,,-3.1909834222995794
1552,9.718,,257,,,,-3.1909834222995794
1553,9.718,,259,,,,-3.1967140813253656
1554,9.718,,254,,,,-3.1823874337609
1555,8.631,,261,,,,-3.093733869265131
1556,8.631,,263,,,,-3.099464528290917
1557,9.732,,260,,,,-3.2009795508522463
1558,9.732,,272,,,,-3.2353635050069642
1559,9.732,,278,,,,-3.252555482084323
1560,9.732,,279,,,,-3.255420811597216
1561,9.803,,291,,,,-3.2969054758228706
1562,9.186,,286,,,,-3.22087265764196
1563,9.186,,301,,,,-3.2638526003353574
1564,9.568,,303,,,,-3.3077870797427997
1565,8.345,,299,,,,-3.1740135304693284
1566,8.345,,300,,,,-3.1768788599822213
1567,9.426,,288,,,,-3.2506057169075304
1568,9.426,,298,,,,-3.279259012036462
1569,9.426,,298,,,,-3.279259012036462
1570,9.426,,298,,,,-3.279259012036462
1571,9.422,,301,,,,-3.287454960571145
1572,9.482,,294,,,,-3.273398254040839
1573,9.422,,287,,,,-3.247340347390641
1574,9.422,,287,,,,-3.247340347390641
1575,8.307,,287,,,,-3.1358291962766445
1576,8.686,,279,,,,-3.150810350552158
1577,8.686,,293,,,,-3.1909249637326624
1578,8.686,,295,,,,-3.1966556227584486
1579,8.686,,296,,,,-3.199520952271342
1580,8.061,,304,,,,-3.1599373377500495
1581,8.061,,295,,,,-3.1341493721340115
1582,9.939,,291,,,,-3.3105068359587477
1583,9.939,,300,,,,-3.3362948015747866
1584,9.939,,296,,,,-3.324833483523214
1585,9.05,,293,,,,-3.2273286040963347
1586,9.05,,291,,,,-3.221597945070548
1587,7.952,,309,,,,-3.163362895205614
1588,7.119,,287,,,,-3.017017315089714
