plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
0,8.557,,263,25.0,0.9487,0.6838,-1.2947562923057159
1,8.557,,258,,,,-1.2805229691752888
2,9.866,,275,,,,-1.4602735438866095
3,9.866,,284,,,,-1.4861356128521193
4,9.866,,276,,,,-1.4631471071049993
5,7.871,,264,,,,-1.2291643484863148
6,9.074,,261,,,,-1.3408436588299417
7,9.074,,261,,,,-1.3408436588299417
8,9.074,,254,,,,-1.320728716301212
9,9.074,,270,,,,-1.3667057277954515
10,9.074,,270,,,,-1.3667057277954515
11,8.347,,264,,,,-1.2767643484858386
12,8.347,,251,,,,-1.2394080266467689
13,7.644,,253,,,,-1.174855153084252
14,7.644,,264,,,,-1.2064643484865416
15,7.644,,276,,,,-1.2409471071072213
16,7.644,,266,,,,-1.2122114749233217
17,7.644,,268,,,,-1.2179586013601016
18,7.644,,271,,,,-1.2265792910152715
19,9.169,,299,,,,-1.459539061128666
20,9.169,,299,,,,-1.459539061128666
21,9.169,,292,,,,-1.4394241185999361
22,9.169,,280,,,,-1.4049413599792564
23,7.514,,260,,,,-1.1819700956131118
24,7.514,,260,,,,-1.1819700956131118
25,7.514,,265,,,,-1.1963379117050617
26,7.514,,269,,,,-1.2078321645786216
27,7.514,,271,,,,-1.2135792910154013
28,9.51,,299,,,,-1.493639061128325
29,9.51,,307,,,,-1.5166275668754448
30,9.51,,299,,,,-1.493639061128325
31,9.93,,297,,,,-1.5298919346911248
32,9.93,,287,,,,-1.501156302507225
33,9.93,,306,,,,-1.5557540036566349
34,9.93,,303,,,,-1.547133314001465
35,9.725,,296,,,,-1.5065183714729398
36,9.725,,282,,,,-1.4662884864154802
37,9.725,,285,,,,-1.47490917607065
38,9.725,,281,,,,-1.46341492319709
39,9.725,,282,,,,-1.4662884864154802
40,9.725,,277,,,,-1.4519206703235303
41,9.725,,280,,,,-1.4605413599787003
42,9.673,,274,,,,-1.4380999806684125
43,9.673,,260,,,,-1.3978700956109527
44,9.673,,281,,,,-1.4582149231971422
45,9.673,,285,,,,-1.4697091760707022
46,8.943,,295,,,,-1.425444808255332
47,8.501,,277,,,,-1.3295206703247544
48,7.893,,276,,,,-1.2658471071069723
49,9.904,,267,,,,-1.4410850381394515
50,9.904,,264,,,,-1.4324643484842816
51,9.904,,273,,,,-1.4583264174497914
52,9.736,,277,,,,-1.4530206703235193
53,9.736,,272,,,,-1.4386528542315695
54,9.736,,245,,,,-1.3610666473350401
55,9.675,,245,,,,-1.3549666473351012
56,9.675,,258,,,,-1.3923229691741708
57,9.675,,255,,,,-1.3837022795190008
58,9.375,,253,,,,-1.347955153082521
59,9.61,,250,,,,-1.362834463427116
60,9.61,,245,,,,-1.348466647335166
61,9.61,,242,,,,-1.3398459576799961
62,9.61,,252,,,,-1.3685815898638958
63,9.61,,251,,,,-1.365708026645506
64,9.61,,256,,,,-1.3800758427374558
65,9.61,,255,,,,-1.3772022795190657
66,9.61,,255,,,,-1.3772022795190657
67,9.61,,249,,,,-1.3599609002087258
68,9.61,,251,,,,-1.365708026645506
69,9.61,,241,,,,-1.336972394461606
70,9.61,,238,,,,-1.3283517048064362
71,9.661,,237,,,,-1.3305781415879951
72,9.661,,233,,,,-1.3190838887144352
73,9.61,,244,,,,-1.345593084116776
74,9.61,,244,,,,-1.345593084116776
75,9.61,,265,,,,-1.4059379117029656
76,8.884,,263,,,,-1.3275907852669118
77,8.884,,254,,,,-1.301728716301402
78,8.884,,246,,,,-1.278740210554282
79,8.884,,252,,,,-1.2959815898646219
80,8.884,,252,,,,-1.2959815898646219
81,8.884,,250,,,,-1.290234463427842
82,8.884,,249,,,,-1.287360900209452
83,9.844,,274,,,,-1.4551999806682414
84,9.844,,269,,,,-1.4408321645762916
85,9.844,,249,,,,-1.383360900208492
86,9.844,,262,,,,-1.4207172220475615
87,8.858,,258,,,,-1.3106229691749878
88,8.858,,256,,,,-1.3048758427382077
89,7.581,,277,,,,-1.2375206703256745
90,7.581,,275,,,,-1.2317735438888944
91,7.581,,271,,,,-1.2202792910153346
92,8.138,,256,,,,-1.232875842738928
93,8.138,,257,,,,-1.2357494059573177
94,8.138,,254,,,,-1.2271287163021478
95,8.138,,253,,,,-1.224255153083758
96,8.138,,255,,,,-1.2300022795205379
97,8.05,,254,,,,-1.2183287163022358
98,7.824,,254,,,,-1.195728716302462
99,7.824,,251,,,,-1.187108026647292
100,8.545,,238,,,,-1.2218517048075013
101,8.545,,229,,,,-1.1959896358419915
102,8.545,,247,,,,-1.247713773773011
103,8.545,,242,,,,-1.233345957681061
104,8.545,,246,,,,-1.244840210554621
105,7.907,,249,,,,-1.189660900210429
106,7.907,,235,,,,-1.1494310151529692
107,8.302,,258,,,,-1.2550229691755437
108,8.302,,266,,,,-1.2780114749226636
109,8.302,,277,,,,-1.3096206703249533
110,7.895,,256,,,,-1.2085758427391708
111,7.895,,252,,,,-1.1970815898656109
112,7.895,,252,,,,-1.1970815898656109
113,7.352,,252,,,,-1.142781589866154
114,7.352,,250,,,,-1.137034463429374
115,7.352,,252,,,,-1.142781589866154
116,8.293,,269,,,,-1.2857321645778423
117,8.293,,270,,,,-1.2886057277962324
118,8.293,,265,,,,-1.2742379117042826
119,9.946,,254,,,,-1.40792871630034
120,9.946,,254,,,,-1.40792871630034
121,9.946,,252,,,,-1.40218158986356
122,9.946,,247,,,,-1.3878137737716099
123,9.946,,250,,,,-1.3964344634267798
124,9.946,,251,,,,-1.39930802664517
125,9.946,,250,,,,-1.3964344634267798
126,9.946,,248,,,,-1.3906873369900001
127,9.946,,249,,,,-1.39356090020839
128,9.946,,260,,,,-1.4251700956106799
129,9.946,,258,,,,-1.4194229691738998
130,9.946,,263,,,,-1.4337907852658498
131,9.946,,261,,,,-1.4280436588290697
132,9.946,,262,,,,-1.4309172220474595
133,9.946,,261,,,,-1.4280436588290697
134,9.102,,258,,,,-1.335022969174744
135,9.102,,258,,,,-1.335022969174744
136,9.077,,250,,,,-1.309534463427649
137,9.077,,247,,,,-1.300913773772479
138,9.775,,252,,,,-1.385081589863731
139,8.898,,255,,,,-1.3060022795197779
140,8.898,,260,,,,-1.3203700956117277
141,8.898,,260,,,,-1.3203700956117277
142,8.898,,258,,,,-1.3146229691749478
143,8.376,,254,,,,-1.2509287163019098
144,8.376,,258,,,,-1.2624229691754696
145,8.694,,255,,,,-1.285602279519982
146,9.058,,255,,,,-1.3220022795196178
147,8.966,,253,,,,-1.3070551530829297
148,8.966,,254,,,,-1.3099287163013198
149,8.966,,250,,,,-1.2984344634277598
150,8.376,,247,,,,-1.23081377377318
151,8.376,,252,,,,-1.2451815898651297
152,7.775,,247,,,,-1.1707137737737812
153,7.775,,263,,,,-1.2166907852680207
154,7.775,,258,,,,-1.2023229691760708
155,7.775,,258,,,,-1.2023229691760708
156,7.775,,254,,,,-1.190828716302511
157,7.775,,247,,,,-1.1707137737737812
158,7.775,,243,,,,-1.1592195209002212
159,7.775,,248,,,,-1.1735873369921712
160,8.884,,247,,,,-1.281613773772672
161,8.884,,241,,,,-1.2643723944623322
162,8.884,,247,,,,-1.281613773772672
163,8.884,,247,,,,-1.281613773772672
164,9.431,,250,,,,-1.3449344634272948
165,9.096,,251,,,,-1.31430802664602
166,9.096,,247,,,,-1.3028137737724599
167,9.096,,244,,,,-1.29419308411729
168,9.096,,234,,,,-1.2654574519333903
169,8.238,,247,,,,-1.217013773773318
170,8.238,,247,,,,-1.217013773773318
171,8.238,,261,,,,-1.2572436588307776
172,8.238,,264,,,,-1.2658643484859475
173,8.238,,295,,,,-1.354944808256037
174,8.238,,303,,,,-1.3779333140031569
175,8.238,,284,,,,-1.323335612853747
176,6.796,,289,,,,-1.1935034289471391
177,6.078,,280,,,,-1.0958413599823473
178,8.907,,278,,,,-1.3729942335427383
179,8.907,,293,,,,-1.416097681818588
180,8.296,,298,,,,-1.369365497911149
181,8.296,,296,,,,-1.3636183714743688
182,8.296,,296,,,,-1.3636183714743688
183,7.697,,299,,,,-1.312339061130138
184,7.697,,298,,,,-1.309465497911748
185,7.697,,296,,,,-1.303718371474968
186,7.697,,305,,,,-1.3295804404404779
187,7.697,,272,,,,-1.2347528542336086
188,9.218,,278,,,,-1.4040942335424274
189,9.218,,281,,,,-1.4127149231975973
190,9.968,,276,,,,-1.4733471071048974
191,9.968,,266,,,,-1.4446114749209977
192,9.968,,270,,,,-1.4561057277945575
193,9.968,,270,,,,-1.4561057277945575
194,9.968,,265,,,,-1.4417379117026075
195,9.968,,268,,,,-1.4503586013577774
196,9.968,,268,,,,-1.4503586013577774
197,9.968,,273,,,,-1.4647264174497274
198,7.723,,280,,,,-1.2603413599807023
199,7.723,,280,,,,-1.2603413599807023
200,7.29,,285,,,,-1.2314091760730852
201,7.29,,286,,,,-1.2342827392914753
202,8.407,,283,,,,-1.3373620496351881
203,9.964,,268,,,,-1.4499586013577814
204,9.964,,265,27.0,0.9977,0.674,-1.4521870105987964
205,8.407,,285,,,,-1.3431091760719682
206,8.581,,286,,,,-1.3633827392901843
207,6.688,,283,,,,-1.1654620496369072
208,6.431,,300,,,,-1.1886126243497939
209,6.431,,289,,,,-1.1570034289475042
210,9.938,,282,,,,-1.4875884864152673
211,8.141,,266,,,,-1.2619114749228246
212,4.665,,267,,,,-0.9171850381446907
213,4.665,,277,,,,-0.9459206703285905
214,4.368,,280,,,,-0.9248413599840575
215,8.097,,272,,,,-1.2747528542332085
216,9.189,,262,,,,-1.3552172220482166
217,2.5,,267,,,,-0.7006850381468557
218,3.931,,257,,,,-0.8150494059615248
219,5.941,,267,,,,-1.0447850381434145
220,8.096,,280,,,,-1.2976413599803294
221,8.096,,269,,,,-1.2660321645780397
222,8.096,,272,,,,-1.2746528542332096
223,9.854,,269,,,,-1.4418321645762815
224,9.854,,267,,,,-1.4360850381395016
225,7.43,,278,,,,-1.2252942335442154
226,7.373,,288,,,,-1.2483298657281723
227,7.717,,282,,,,-1.2654884864174882
228,8.145,,276,,,,-1.2910471071067202
229,9.471,,265,,,,-1.3920379117031045
230,9.471,,271,,,,-1.4092792910134444
231,9.471,,282,,,,-1.440888486415734
232,9.471,,278,,,,-1.4293942335421743
233,9.471,,271,,,,-1.4092792910134444
