plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
144,9.252,,279,,,,-1.9962263253404158
145,7.436,,278,,,,-1.8117277746175948
146,8.812,,271,,,,-1.9290379195437608
147,8.812,,269,,,,-1.923240818094487
148,8.357,,277,,,,-1.9009292238920368
149,8.357,,276,,,,-1.8980306731674
150,8.357,,266,,,,-1.8690451659210316
151,8.815,,259,,,,-1.894555310848116
152,9.514,,265,,,,-1.9818466151952376
153,9.514,,265,,,,-1.9818466151952376
154,9.514,,266,,,,-1.9847451659198747
155,9.514,,269,,,,-1.993440818093785
156,9.368,,269,,,,-1.9788408180939312
157,9.368,,272,,,,-1.9875364702678417
158,9.05,,262,,,,-1.9267509630217912
159,9.05,,262,,,,-1.9267509630217912
160,9.05,,265,,,,-1.935446615195702
161,8.357,,266,,,,-1.8690451659210316
162,8.357,,263,,,,-1.8603495137471209
163,8.357,,270,,,,-1.880639368819579
164,6.458,,269,,,,-1.6878408180968412
165,7.511,,272,,,,-1.8018364702696987
166,7.511,,263,,,,-1.775749513747967
167,7.511,,261,,,,-1.7699524122986934
168,7.511,,263,,,,-1.775749513747967
169,7.511,,275,,,,-1.8105321224436093
170,7.511,,289,,,,-1.851111832588525
171,7.511,,281,,,,-1.8279234267914302
172,7.644,,279,,,,-1.8354263253420235
173,7.644,,291,,,,-1.8702089340376655
174,7.644,,291,,,,-1.8702089340376655
175,7.644,,295,,,,-1.881803136936213
176,7.627,,294,,,,-1.8772045862115931
177,7.627,,302,,,,-1.900392992008688
178,9.601,,291,,,,-2.0659089340357086
179,9.601,,292,,,,-2.0688074847603453
180,9.601,,276,,,,-2.022430673166156
181,9.485,,285,,,,-2.036917629688004
182,7.627,,286,,,,-1.8540161804144983
183,5.784,,290,,,,-1.6813103833148888
184,6.565,,295,,,,-1.773903136937292
185,7.36,,282,,,,-1.815721977516218
186,7.36,,280,,,,-1.8099248760669444
187,7.36,,281,,,,-1.8128234267915813
188,9.911,,271,,,,-2.038937919542662
189,9.911,,271,,,,-2.038937919542662
