plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
0,7.283,0.282,252,25.0,1.319,0.7083,-1.038638526282376
1,6.619,0.2362,271,26.0,1.5226,0.7731,-1.7759870519749315
2,6.619,0.2388,266,25.0,1.5128,0.7633,-1.715776689824827
3,7.163,0.2707,253,25.0,1.0403,0.7034,-1.1681413224252681
4,7.361,0.2341,239,29.0,1.7994,0.8162,-1.8389340473972333
5,7.179,0.2196,279,24.0,1.6694,0.8179,-2.1659764089826066
6,7.179,0.2256,286,28.0,1.5944,0.8337,-2.083457405754611
7,7.179,0.2443,291,28.0,1.599,0.8337,-1.8015991515623937
