step,cut_edges,max_dev_pct
398,238,14.116
399,249,13.922
400,253,13.922
401,250,13.922
402,272,13.922
403,254,13.863
404,263,12.745
405,279,12.745
406,278,12.745
407,276,15.264
408,268,12.745
409,247,12.745
410,250,12.057
411,256,12.057
412,238,11.755
413,234,13.384
414,229,11.755
415,229,13.516
416,229,8.826
417,224,8.632
418,246,8.632
419,226,8.632
420,226,11.66
421,216,12.933
422,209,12.933
423,216,12.933
424,221,12.933
425,223,12.933
426,223,12.933
427,226,12.933
428,228,11.232
429,227,11.232
430,228,11.853
431,233,11.896
432,253,11.896
433,244,11.896
434,231,11.911
435,232,11.911
436,232,12.708
437,232,12.708
438,223,11.911
439,241,14.801
440,230,14.801
441,234,14.801
442,232,14.801
443,234,14.801
444,226,14.801
445,229,15.029
446,234,14.951
447,233,14.951
448,252,14.921
449,254,14.762
450,245,14.762
451,229,15.429
452,229,15.429
453,225,14.762
454,229,15.059
455,243,15.059
456,249,15.059
457,238,15.059
458,248,15.059
459,240,15.059
460,238,15.059
461,230,15.059
462,233,15.059
463,240,15.059
464,238,15.274
465,238,15.274
466,251,15.274
467,253,14.876
468,253,13.961
469,285,13.961
470,279,15.428
471,241,15.428
472,240,15.492
473,243,15.492
474,240,15.492
475,245,15.492
476,242,15.569
477,248,15.569
478,241,15.569
479,240,15.569
480,227,15.458
481,248,15.458
482,246,13.851
483,252,14.957
484,252,14.957
485,247,15.44
486,234,15.44
487,259,15.44
488,254,15.44
489,228,15.44
490,232,15.44
491,232,15.44
492,238,15.44
493,236,15.44
494,233,15.44
495,234,15.44
496,240,15.44
497,260,15.44
498,260,15.44
499,260,15.44
500,266,15.44
501,278,15.032
502,268,15.032
503,251,15.032
504,256,15.273
505,255,15.273
506,258,15.273
507,241,15.273
508,250,15.273
509,240,15.273
510,240,15.273
511,239,13.913
512,230,13.913
513,228,13.913
514,239,13.913
515,236,13.913
516,227,11.603
517,228,11.603
518,220,11.603
519,227,11.74
520,236,11.74
521,236,11.74
522,228,15.513
523,233,15.513
524,226,15.513
525,244,15.513
526,226,15.513
527,222,15.513
528,223,15.513
529,224,12.669
530,259,13.25
531,226,12.669
532,221,13.716
533,215,12.669
534,217,14.902
535,217,14.902
536,218,11.603
537,215,13.244
538,211,13.244
539,207,14.532
540,199,14.532
541,204,8.335
542,198,8.335
543,203,8.335
544,205,8.335
545,197,11.146
546,194,12.972
547,192,12.972
548,193,12.972
549,196,14.819
550,203,14.819
551,220,13.588
552,231,13.588
553,223,13.588
554,259,13.588
555,276,13.588
556,279,13.588
557,275,13.588
558,284,11.429
559,282,12.237
560,279,12.237
561,271,13.555
562,259,12.237
563,257,12.539
564,264,13.163
565,267,14.658
566,267,14.658
567,261,14.658
568,242,14.658
569,246,14.658
570,247,15.055
571,239,15.055
572,232,14.658
573,227,14.658
574,241,14.658
575,243,15.118
576,238,15.118
577,229,14.183
578,226,14.183
579,241,14.183
580,252,13.639
581,244,13.639
582,239,13.639
583,239,13.639
584,244,13.639
585,248,12.846
586,252,13.337
587,260,14.878
588,260,14.878
589,249,14.878
590,278,14.878
591,249,14.878
592,232,14.878
593,236,14.428
594,231,14.428
595,231,14.428
596,228,14.428
597,230,14.15
598,222,14.457
599,234,14.457
600,238,14.457
601,232,14.457
602,236,14.15
603,236,14.15
604,236,15.474
605,238,15.474
606,241,15.474
607,228,14.768
608,227,14.15
609,229,14.15
610,229,14.096
611,233,14.096
612,247,14.096
613,260,14.437
614,267,12.311
615,269,14.081
616,253,14.189
617,253,14.189
618,239,14.523
619,225,14.523
620,227,11.57
621,235,12.536
622,233,11.385
623,236,12.122
624,249,11.385
625,270,13.659
626,264,13.659
627,266,9.321
628,267,10.601
629,261,13.298
630,252,13.298
631,261,15.325
632,272,15.325
633,277,14.681
634,253,13.298
635,247,14.69
636,246,14.748
637,251,15.196
638,257,15.196
639,253,15.196
640,252,15.53
641,259,15.196
642,241,15.196
643,240,15.196
644,243,15.196
645,242,15.196
646,245,15.196
647,248,15.196
648,238,15.196
649,232,15.196
650,231,13.298
651,226,13.298
652,245,13.298
653,246,13.298
654,252,14.893
655,248,13.298
656,237,13.298
657,219,13.298
658,219,13.298
659,218,13.107
660,225,13.818
661,227,13.818
662,223,13.818
663,223,13.818
664,224,13.818
665,216,13.818
666,216,13.818
667,217,13.818
668,215,13.818
669,208,15.043
670,204,15.411
671,212,15.043
672,230,13.283
673,233,15.494
674,234,13.283
675,228,15.591
676,229,15.591
677,238,15.591
678,235,15.283
679,248,15.283
680,248,14.454
681,249,10.918
682,236,15.31
683,236,15.31
684,236,15.31
685,230,15.283
686,227,15.283
687,227,15.283
688,230,15.283
689,233,13.531
690,231,13.531
691,240,13.531
692,247,13.531
693,246,13.531
694,242,13.531
695,248,13.531
696,270,13.025
697,268,10.718
698,278,14.819
699,268,14.819
700,271,11.128
701,266,14.975
702,272,15.465
703,267,15.465
704,270,15.465
705,270,15.465
706,267,15.465
707,262,12.509
708,264,12.742
709,255,12.231
710,249,13.241
711,256,14.52
712,255,14.52
713,242,13.241
714,248,13.241
715,244,14.374
716,248,12.353
717,255,12.353
718,256,12.353
719,260,13.163
720,256,13.163
721,250,13.163
722,260,13.163
723,258,13.441
724,259,13.441
725,265,13.548
726,260,13.441
727,255,14.051
728,252,13.908
729,252,13.908
730,248,13.908
731,247,13.908
732,253,13.585
733,247,13.585
734,237,13.585
735,255,7.677
736,262,15.141
737,251,15.141
738,250,15.141
739,259,15.141
740,253,15.141
741,248,15.141
742,269,14.55
743,275,14.816
744,282,14.816
745,276,14.816
746,264,13.438
747,276,14.568
748,279,14.568
749,280,13.438
750,271,13.438
751,269,13.438
752,273,14.096
753,270,14.096
754,280,14.096
755,286,11.465
756,295,11.465
757,293,14.242
758,290,14.242
759,287,14.242
760,266,14.242
761,246,14.242
762,240,14.242
763,240,14.242
764,242,14.242
765,232,14.242
766,222,12.706
767,226,12.706
768,230,15.014
769,230,15.014
770,237,15.014
771,244,11.339
772,224,11.339
773,216,11.339
774,215,11.339
775,219,11.339
776,222,11.339
777,229,5.212
778,238,5.929
779,254,9.686
780,254,9.686
781,253,13.842
782,252,13.842
783,238,13.842
784,251,13.322
785,245,13.322
786,270,13.322
787,284,13.322
788,269,13.322
789,258,13.322
790,236,13.322
791,238,15.384
792,254,15.384
793,250,13.322
794,250,13.322
795,241,13.322
796,257,13.322
797,253,14.015
798,234,14.015
799,231,13.914
800,223,13.914
801,224,13.914
802,235,15.214
803,262,15.214
804,259,15.214
805,253,14.778
806,254,14.778
807,256,14.778
808,254,14.778
809,257,14.778
810,284,14.778
811,282,14.562
812,282,14.562
813,286,14.562
814,281,14.562
815,284,14.562
816,287,14.562
817,288,14.562
818,279,13.534
819,287,13.534
820,284,13.534
821,288,13.534
822,294,13.534
823,293,12.643
824,276,12.643
825,267,12.643
826,270,12.643
827,275,12.643
828,282,12.643
829,278,12.643
830,283,12.643
831,269,14.209
832,278,14.209
833,285,14.209
834,295,14.209
835,293,14.209
836,285,15.387
837,284,15.455
838,263,15.455
839,259,15.455
840,260,15.455
841,250,15.455
842,249,14.837
843,251,14.837
844,248,11.794
845,267,11.794
846,254,12.798
847,259,15.509
848,251,15.509
