step,cut_edges,max_dev_pct
247,238,22.819
248,228,22.819
249,227,22.819
250,228,22.819
251,231,22.585
252,237,22.585
253,259,22.585
254,263,22.585
255,252,22.585
256,259,22.585
257,260,22.585
258,252,22.585
259,245,22.585
260,259,22.585
261,257,22.819
262,283,23.275
263,280,22.819
264,275,24.441
265,253,24.441
266,234,23.697
267,233,23.697
268,228,22.819
269,220,22.819
270,217,22.819
271,215,22.819
272,222,22.819
273,221,23.972
274,221,22.819
275,224,23.505
276,219,23.505
277,213,22.819
278,213,22.819
279,225,22.819
280,242,23.117
281,246,22.819
282,246,22.819
283,238,22.819
284,230,22.819
285,221,23.975
286,216,23.975
287,227,22.819
288,240,22.819
289,231,22.819
290,222,22.819
291,220,22.819
292,212,22.819
293,231,24.37
294,241,22.819
295,241,22.819
296,251,22.819
297,242,22.819
298,221,22.819
299,223,24.651
300,217,23.264
301,226,22.819
302,239,22.819
303,230,22.819
304,219,22.819
305,221,22.819
306,228,22.819
307,241,22.819
308,240,22.819
309,238,22.819
310,251,23.496
311,250,23.496
312,251,23.496
313,232,23.496
314,210,23.496
315,225,22.997
316,253,22.997
317,250,22.997
318,230,24.303
319,233,24.303
320,249,24.115
321,243,24.115
322,230,22.931
323,241,22.819
324,228,22.819
325,236,22.819
326,247,22.819
327,234,22.819
328,218,22.819
329,224,22.819
330,226,22.819
331,222,22.819
332,224,22.875
333,224,22.875
334,226,24.522
335,216,24.522
336,218,24.522
337,224,24.522
338,225,24.522
339,228,24.522
340,216,22.819
341,231,23.888
342,214,24.504
343,228,24.504
344,243,22.819
345,215,22.819
346,212,22.819
347,219,22.819
348,217,22.819
349,239,22.819
350,242,22.819
351,239,22.819
352,248,22.819
353,252,22.819
354,242,23.75
355,256,24.534
356,262,24.534
357,254,22.819
358,263,22.819
359,259,22.819
360,264,20.692
361,257,20.692
362,265,20.692
363,266,24.492
364,268,24.492
365,268,24.492
366,270,24.492
367,270,24.492
368,269,24.492
369,259,24.492
370,303,24.492
371,299,23.258
372,301,20.83
373,297,20.83
374,262,20.83
375,256,20.83
376,255,18.785
377,253,18.785
378,248,18.785
379,256,18.785
380,243,18.06
381,245,12.299
382,246,12.299
383,251,15.183
384,250,20.054
385,243,15.183
386,245,15.183
387,282,17.258
388,264,23.075
389,265,23.075
390,281,23.075
391,291,23.075
392,289,24.677
393,290,24.677
394,270,24.677
395,266,24.677
396,264,24.677
397,268,24.677
