plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
0,7.477,0.2357,264,32.0,1.1556,0.8213,-1.999999999986247
1,6.952,0.2375,259,30.0,1.1393,0.805,-1.7472089168962306
2,7.229,0.2467,237,23.0,1.297,0.7586,-0.8645588987635843
