step,cut_edges,max_dev_pct
240,250,21.476
241,231,21.476
242,240,21.476
243,243,20.693
244,244,20.693
245,239,19.901
246,244,19.901
247,248,19.901
248,253,16.664
249,263,16.959
250,268,16.959
251,276,16.959
252,275,16.664
253,287,16.664
254,287,18.807
255,270,18.807
256,274,18.807
257,271,19.524
258,263,19.557
259,272,21.892
260,267,21.892
261,279,21.656
262,276,21.656
263,266,20.648
264,258,20.051
265,268,20.789
266,277,20.789
267,275,20.789
268,279,20.789
269,269,20.051
270,265,20.051
271,267,20.051
272,265,20.051
273,259,21.037
274,267,21.037
275,277,21.037
276,270,21.037
277,261,21.037
278,282,21.037
279,258,21.996
280,257,21.037
281,270,21.037
282,262,21.037
283,268,21.037
284,278,18.391
285,269,18.391
286,262,18.391
287,273,18.391
288,267,18.391
289,267,18.391
290,267,18.391
291,266,18.391
292,265,18.391
293,258,19.577
294,260,18.391
295,262,20.618
296,258,18.391
297,253,18.391
298,266,18.391
299,264,18.391
300,281,19.928
301,290,19.928
302,281,19.928
303,280,19.928
304,295,19.288
305,296,19.288
306,271,19.399
307,262,19.958
308,258,19.288
309,257,19.288
310,251,19.575
311,250,19.575
312,253,21.315
313,256,21.315
314,259,21.315
315,265,21.315
316,260,21.315
317,253,21.315
318,260,21.315
319,267,21.315
320,274,21.225
321,251,21.225
322,248,20.695
323,234,20.531
324,243,19.288
325,237,19.288
326,233,19.288
327,236,19.288
328,231,19.288
329,241,19.288
330,245,19.435
331,248,21.859
332,254,21.859
333,245,21.859
334,250,20.417
335,234,20.417
336,231,20.417
337,261,20.417
338,265,20.645
339,265,20.645
340,251,20.175
341,247,20.175
342,249,18.875
343,253,18.875
344,264,14.373
345,266,14.373
346,259,20.48
347,267,20.48
348,275,20.48
349,267,20.48
350,268,17.802
351,269,17.802
352,265,17.802
353,260,17.802
354,259,17.602
355,253,17.602
356,251,17.602
357,249,17.602
358,233,17.602
359,239,17.602
360,234,17.602
361,253,17.602
362,253,19.108
363,252,21.76
364,246,21.76
365,246,21.76
366,240,22.065
367,252,22.065
368,242,21.476
369,238,21.476
370,218,21.476
371,215,21.476
372,215,21.476
373,226,17.602
374,214,19.542
375,212,21.488
376,229,21.488
377,228,21.488
378,242,21.488
379,232,21.488
380,232,21.488
381,238,19.787
382,266,19.787
383,267,21.602
384,265,21.602
385,269,21.602
386,260,21.602
387,258,21.602
388,258,21.602
389,265,21.602
390,272,21.602
391,270,21.602
392,289,21.602
393,291,21.602
394,304,19.764
395,283,19.764
396,272,19.764
397,260,19.45
