step,cut_edges,max_dev_pct
350,249,7.193
351,259,7.193
352,254,5.962
353,265,5.962
354,262,5.962
355,271,5.962
356,271,5.962
357,276,6.646
358,268,6.646
359,269,6.646
360,278,7.095
361,281,7.095
362,262,7.095
363,252,7.095
364,243,7.095
365,249,8.136
366,252,8.136
367,249,8.136
368,255,8.386
369,255,8.153
370,257,8.153
371,257,8.153
372,254,6.766
373,254,6.766
374,265,6.733
375,252,6.733
376,269,6.733
377,268,8.114
378,267,8.114
379,272,4.749
380,274,6.867
381,269,6.867
382,278,6.169
383,274,6.65
384,277,6.65
385,272,7.989
386,276,7.989
387,263,7.989
388,263,7.989
389,265,7.989
390,268,7.989
391,266,7.989
392,262,6.691
393,270,8.299
394,267,8.299
395,266,8.054
396,253,8.054
397,255,6.671
398,265,6.671
399,263,6.671
400,272,8.007
401,264,8.007
402,262,7.899
403,275,7.899
404,277,7.899
405,274,7.899
406,272,7.899
407,271,7.899
408,268,7.552
409,279,7.552
410,304,7.552
411,295,7.552
412,265,7.552
413,267,6.269
414,272,6.419
415,288,8.067
416,294,8.067
417,287,8.067
418,293,4.545
419,277,4.545
420,287,5.687
421,287,5.687
422,282,4.545
423,289,4.545
424,298,6.246
425,293,4.704
426,295,4.704
427,294,4.704
428,305,4.704
429,300,6.109
430,308,7.454
431,297,7.454
432,283,7.454
433,284,7.454
434,284,7.454
435,286,8.198
436,286,8.198
437,287,8.198
438,289,7.454
439,279,7.48
440,275,7.48
441,271,7.454
442,275,7.454
443,281,7.441
444,267,7.441
445,290,6.76
446,293,7.011
447,293,7.011
448,290,7.011
449,290,7.011
450,291,7.011
451,281,5.152
452,260,7.071
453,260,7.071
454,251,7.071
455,249,8.207
456,247,8.207
457,245,8.207
458,252,7.97
459,258,7.97
460,254,7.008
461,259,6.898
462,258,6.898
463,260,6.898
464,263,6.898
465,263,6.464
466,269,8.294
467,270,7.699
468,244,7.699
469,242,7.699
470,236,7.699
471,234,8.13
472,251,8.13
473,251,7.699
474,245,7.699
475,249,7.699
476,257,7.746
477,258,7.746
478,274,8.159
479,268,8.159
480,272,8.159
481,258,8.159
482,277,8.159
483,277,8.159
484,269,8.159
485,272,8.159
486,281,8.159
487,279,8.159
488,280,8.267
489,280,8.267
490,279,8.267
491,267,8.279
492,270,8.279
493,255,8.333
494,258,8.333
495,254,8.333
496,254,8.333
497,254,8.333
498,256,8.333
499,248,8.333
500,257,8.333
501,261,8.333
502,249,8.333
503,270,8.333
504,265,8.333
505,261,7.758
506,255,7.758
507,278,7.857
508,254,7.857
509,252,7.857
510,254,7.857
511,255,7.857
512,258,7.857
513,260,7.857
514,256,8.183
515,256,8.183
516,253,8.183
517,244,5.643
518,248,5.643
519,287,5.643
520,286,6.207
521,277,6.207
522,277,6.207
523,283,6.207
524,295,6.207
525,293,5.624
526,292,5.624
527,262,5.489
528,259,4.655
529,255,5.43
530,268,5.43
531,262,5.43
532,251,6.958
533,235,6.958
534,232,6.958
535,242,7.101
536,242,7.101
537,235,7.325
538,242,7.325
539,239,7.325
540,240,7.325
541,244,7.325
542,242,7.325
543,254,7.325
544,268,7.597
545,272,8.085
546,275,6.829
547,267,7.728
548,258,6.829
549,254,6.829
550,253,6.829
551,259,6.829
552,245,6.398
553,232,6.728
554,244,6.728
555,233,8.01
556,236,8.01
557,257,8.01
558,236,8.01
559,236,8.01
560,243,8.01
561,242,8.01
562,246,8.01
563,258,8.01
564,255,8.01
565,251,8.01
566,249,6.5
567,253,6.5
568,256,7.107
569,249,7.328
570,257,7.328
571,249,7.328
572,261,5.753
573,265,5.753
574,295,5.753
575,297,4.731
576,300,6.901
577,299,6.16
578,310,6.423
579,305,6.423
580,309,6.423
581,290,6.686
582,298,6.686
583,252,6.775
584,250,4.71
585,259,8.136
586,259,8.136
587,297,8.136
588,302,8.273
589,303,8.273
590,301,8.273
591,313,8.273
592,312,7.58
593,314,7.58
594,304,7.58
595,270,7.58
596,260,7.58
597,257,7.58
598,250,7.58
599,233,7.58
600,241,7.131
601,235,7.131
602,253,7.131
603,259,7.932
604,260,7.932
605,255,5.257
606,270,7.343
607,266,7.343
608,248,7.343
609,235,7.923
610,249,7.343
611,245,6.671
612,246,6.671
613,246,6.671
614,240,8.201
615,235,6.671
616,242,6.19
617,231,6.19
618,226,7.182
619,223,6.656
620,223,6.656
621,221,6.656
622,234,6.656
623,242,8.272
624,240,8.272
625,243,8.272
626,234,8.272
627,240,8.272
628,230,8.272
629,244,6.656
630,239,6.353
631,238,8.293
632,219,8.303
633,219,8.303
634,223,5.912
635,203,4.754
636,208,4.754
637,208,4.754
638,218,5.394
639,226,5.394
640,247,6.345
641,238,6.345
642,302,6.345
643,252,6.345
644,255,6.345
645,246,6.345
646,240,7.964
647,240,6.488
648,237,6.488
649,246,8.048
650,246,8.048
651,253,8.048
652,254,8.048
653,241,8.048
654,242,6.482
655,241,6.073
656,241,6.073
657,239,6.073
658,245,7.717
659,261,7.849
660,242,7.849
661,233,8.32
662,239,5.696
663,260,4.27
664,263,7.615
665,265,7.615
666,274,7.615
667,258,7.615
668,251,7.615
669,236,7.615
670,239,7.615
671,231,7.615
672,227,7.104
673,222,7.779
674,221,7.779
675,220,7.104
676,222,7.104
677,225,7.104
678,225,7.104
679,211,7.104
680,215,7.971
681,216,7.971
682,219,7.971
683,218,7.89
684,224,7.89
685,228,7.89
686,238,7.89
687,243,7.89
688,233,7.89
689,233,7.89
690,229,7.89
691,233,7.89
692,228,7.89
693,232,7.89
694,229,7.771
695,233,7.343
696,228,8.153
697,242,8.153
698,244,6.981
699,239,6.981
700,255,4.718
701,261,7.45
702,248,7.45
703,251,7.45
704,244,7.45
705,246,7.45
706,250,7.453
707,258,7.453
708,259,7.453
709,255,7.453
710,238,8.26
711,245,7.453
712,241,7.453
713,258,7.528
714,245,7.528
715,244,7.396
716,244,7.396
717,244,7.396
718,245,6.901
719,234,6.422
720,246,8.138
721,234,7.441
722,232,7.441
723,234,7.441
724,237,6.943
725,245,7.322
726,243,6.446
727,240,7.663
728,238,7.663
729,241,7.663
730,245,7.663
731,243,7.663
732,254,6.36
733,245,6.829
734,269,7.053
735,257,7.358
736,251,5.621
737,248,7.124
738,245,7.124
739,241,7.124
740,237,7.974
741,248,8.075
742,247,7.974
743,247,7.974
744,255,7.974
745,262,7.974
746,259,7.974
747,245,7.974
748,235,7.974
749,229,7.974
750,246,7.974
751,248,7.974
752,241,8.278
753,256,7.974
754,251,8.288
755,249,8.288
756,246,8.288
757,250,8.288
758,243,8.288
759,244,7.974
760,239,7.974
761,239,7.974
762,241,7.974
763,230,8.207
764,238,8.207
765,250,8.207
766,251,8.207
767,254,7.974
768,251,7.974
769,241,7.974
770,250,8.087
771,234,7.974
772,262,7.974
773,264,7.974
774,267,8.111
775,266,8.111
776,265,8.111
777,276,8.111
778,281,8.111
779,280,8.111
780,276,8.111
781,270,7.974
782,260,7.974
783,226,7.974
784,224,7.974
785,228,7.974
786,218,7.974
787,233,7.974
788,248,7.974
789,262,7.974
790,261,8.233
791,274,7.974
792,270,8.251
793,259,8.251
794,248,8.251
795,252,7.974
796,251,7.974
797,252,8.248
798,252,7.974
799,261,7.974
800,260,8.204
801,260,8.204
802,259,8.204
803,259,8.204
804,242,8.204
805,240,8.278
806,245,7.974
807,249,7.974
808,252,7.974
809,258,7.974
810,240,7.974
811,236,7.974
812,233,7.974
813,239,7.974
814,236,7.974
815,227,8.317
816,234,8.317
817,261,8.317
818,248,8.317
819,228,8.317
820,236,8.317
821,230,8.317
822,241,8.317
823,242,8.204
824,248,7.974
825,244,7.974
826,238,7.974
827,234,7.974
828,246,8.066
829,232,8.066
830,228,8.066
831,236,8.066
832,239,8.066
833,242,8.066
834,243,8.066
835,245,8.066
836,244,8.066
837,244,8.066
838,259,8.066
839,244,8.066
840,242,8.066
841,243,8.066
842,245,7.974
843,246,7.974
844,250,7.974
845,263,7.974
846,266,7.974
847,257,7.974
848,256,7.974
849,258,7.974
850,248,7.974
851,248,7.974
852,257,7.974
853,253,7.974
854,252,7.974
855,255,7.974
856,245,7.974
857,240,7.974
858,234,7.974
859,234,7.994
860,233,7.974
861,229,8.124
862,230,8.124
863,234,7.974
864,241,7.974
865,255,7.974
866,248,7.974
867,251,7.974
868,247,7.974
869,242,7.974
870,240,8.26
871,246,8.26
872,245,8.021
873,255,8.021
874,254,8.021
875,237,8.021
876,226,8.021
877,231,8.021
878,231,8.021
879,236,8.021
880,240,7.779
881,245,7.779
882,245,7.779
883,245,7.779
884,272,7.779
885,266,7.779
886,278,7.779
887,291,7.779
888,287,7.552
889,271,8.302
890,289,7.501
891,276,8.003
892,280,7.373
893,277,7.281
894,276,7.281
895,282,7.812
896,265,7.812
897,279,7.281
898,271,7.281
899,283,7.281
900,274,7.281
901,274,7.281
902,283,7.281
903,273,7.281
904,302,7.281
905,298,6.611
906,299,6.611
907,299,7.568
908,298,7.568
909,296,7.568
910,292,7.568
911,289,7.855
912,289,7.855
913,290,7.855
914,306,7.855
915,304,7.648
916,307,7.648
917,290,7.218
918,288,7.218
919,273,7.674
920,269,7.674
921,262,7.381
922,262,7.381
923,264,7.381
924,261,7.381
925,256,7.218
926,250,7.361
927,251,7.218
928,249,7.866
929,256,7.701
930,260,7.701
931,252,7.218
932,244,7.218
933,244,7.674
934,235,7.674
935,233,7.674
936,233,7.674
937,226,7.764
938,229,7.764
939,230,7.764
940,252,7.674
941,262,8.389
942,251,7.674
943,249,7.674
944,235,7.674
945,260,8.156
946,254,8.156
947,255,8.121
948,256,7.639
949,256,7.639
950,263,7.639
951,263,7.639
952,248,7.594
953,251,7.278
954,235,7.278
955,247,6.626
956,245,7.319
957,229,7.343
958,235,7.343
959,235,8.375
960,248,6.706
961,252,6.706
962,258,8.405
963,267,6.706
964,243,6.706
965,240,6.706
966,257,6.706
967,260,6.706
968,272,6.18
969,267,6.18
970,274,6.18
971,274,6.18
972,264,7.399
973,263,7.711
974,254,7.711
975,260,7.319
976,255,7.764
977,256,7.648
978,262,6.832
979,302,6.832
980,306,6.832
981,265,6.832
982,255,6.832
983,256,6.832
984,260,6.832
985,273,6.832
986,271,6.832
987,277,6.832
988,299,7.58
989,295,8.338
990,296,7.58
991,289,7.58
992,292,8.03
993,284,7.58
994,280,7.58
995,278,7.139
996,276,7.887
997,275,7.887
998,286,7.887
999,287,7.887
1000,303,6.931
1001,322,6.931
1002,316,6.931
1003,293,6.931
1004,289,6.931
1005,287,6.931
1006,288,6.931
1007,270,6.931
1008,273,6.931
1009,261,6.931
1010,260,6.931
1011,272,6.631
1012,274,7.725
1013,256,7.725
1014,253,5.529
1015,248,6.524
1016,235,6.524
1017,238,6.115
1018,239,6.115
1019,240,6.115
1020,253,7.8
1021,262,8.091
1022,265,8.091
1023,264,8.091
1024,265,8.091
1025,268,8.091
1026,250,8.091
1027,251,8.091
1028,267,8.013
1029,268,8.013
1030,267,8.013
1031,258,4.56
1032,258,7.469
1033,249,6.94
1034,246,6.94
1035,246,6.94
1036,254,7.493
1037,263,7.361
1038,278,6.94
1039,276,6.94
1040,294,7.609
1041,298,7.609
1042,299,7.609
1043,297,7.609
1044,279,8.399
1045,302,7.609
1046,290,7.761
1047,266,7.761
1048,265,7.977
1049,267,7.761
1050,263,7.761
1051,256,7.761
1052,256,7.761
1053,259,7.761
1054,250,7.761
1055,254,7.761
1056,250,7.761
1057,263,7.761
1058,267,7.761
1059,267,7.761
1060,263,7.761
1061,252,7.761
1062,258,7.761
1063,255,7.881
1064,252,7.695
1065,249,5.26
1066,250,7.242
1067,250,7.242
1068,250,7.242
1069,252,7.211
1070,252,7.989
1071,253,7.645
1072,260,8.314
1073,251,8.314
1074,249,8.314
1075,249,8.314
1076,249,7.645
1077,242,7.169
1078,227,7.462
1079,229,6.867
1080,232,7.97
1081,232,7.97
1082,235,7.758
1083,249,7.758
1084,251,7.837
1085,262,7.837
1086,256,7.758
1087,257,7.758
1088,260,8.236
1089,265,8.236
1090,270,8.236
1091,276,7.758
1092,246,7.758
1093,256,7.758
1094,256,7.758
1095,250,7.758
1096,253,7.758
1097,261,7.758
1098,255,7.758
1099,253,6.058
1100,258,6.07
1101,264,6.07
1102,271,6.347
1103,253,6.07
1104,262,8.407
1105,248,8.407
1106,238,6.058
1107,254,8.103
1108,252,8.103
1109,235,7.101
1110,240,7.101
1111,237,7.101
1112,239,6.058
1113,252,6.058
1114,260,6.949
1115,257,6.949
1116,263,6.949
1117,269,6.949
1118,271,6.949
1119,277,6.949
1120,278,5.854
1121,280,7.0
1122,284,7.0
1123,273,7.567
1124,296,7.0
1125,269,7.0
1126,270,5.854
1127,299,5.854
1128,284,6.867
1129,280,6.867
1130,252,7.579
1131,246,7.579
1132,245,7.63
1133,261,6.867
1134,272,7.693
1135,273,7.693
1136,268,7.693
1137,281,7.059
1138,276,7.059
1139,287,6.867
1140,301,7.618
1141,296,6.867
1142,299,8.153
1143,279,8.153
1144,282,8.153
1145,278,8.153
1146,267,8.153
1147,267,8.153
1148,257,6.757
1149,263,6.757
1150,268,7.083
1151,265,6.757
1152,256,6.127
1153,283,8.201
1154,283,8.201
1155,283,8.201
1156,258,6.127
1157,255,8.129
1158,256,8.129
1159,258,8.129
1160,256,8.129
1161,259,8.129
1162,263,8.129
1163,263,8.129
1164,273,8.129
1165,273,8.129
1166,262,8.129
1167,282,8.351
1168,261,8.129
1169,248,8.129
1170,236,8.129
1171,238,8.129
1172,238,8.129
1173,244,8.129
1174,256,8.129
1175,260,8.129
1176,255,8.129
1177,246,8.129
1178,243,8.129
1179,242,8.129
1180,258,8.129
1181,249,8.129
1182,261,8.129
1183,268,8.129
1184,279,8.129
1185,286,8.129
1186,278,8.129
1187,287,8.129
1188,258,8.129
1189,241,8.129
1190,230,8.129
1191,256,8.129
1192,263,8.129
1193,257,8.129
1194,253,8.129
1195,256,8.129
1196,258,8.129
1197,258,8.129
1198,256,8.129
1199,258,8.129
1200,246,8.129
1201,250,8.129
1202,252,8.129
1203,255,8.129
1204,254,8.129
1205,255,8.129
1206,263,8.129
1207,263,8.129
1208,291,8.129
1209,291,8.129
1210,296,8.129
1211,311,8.129
1212,316,8.129
1213,317,8.3
1214,322,8.129
1215,320,8.129
1216,289,8.129
1217,295,8.129
1218,281,8.129
1219,274,8.129
1220,274,8.129
1221,282,8.129
1222,284,8.129
1223,266,8.165
1224,271,8.165
1225,265,8.165
1226,239,8.165
1227,244,8.165
1228,236,8.129
1229,238,8.129
1230,243,8.129
1231,247,8.129
1232,251,8.129
1233,257,8.129
1234,262,6.93
1235,263,6.93
1236,259,6.109
1237,261,6.799
1238,268,6.109
1239,263,8.129
1240,265,8.362
1241,262,8.362
1242,264,8.362
1243,275,8.362
1244,284,8.362
1245,297,8.362
1246,298,8.362
1247,300,8.362
1248,292,8.362
1249,280,8.362
1250,274,8.362
1251,272,8.129
1252,276,8.129
1253,259,8.129
1254,257,8.129
1255,257,8.129
1256,259,8.129
1257,274,8.129
1258,285,8.129
1259,276,8.129
1260,263,8.129
1261,267,8.129
1262,269,8.129
1263,257,8.129
1264,272,8.129
1265,273,8.129
1266,257,8.129
1267,260,8.129
1268,261,8.129
1269,254,8.129
1270,230,8.129
1271,238,8.129
1272,246,8.129
1273,233,8.129
1274,227,8.129
1275,232,8.129
1276,231,8.129
1277,246,8.129
1278,246,8.129
1279,255,8.129
1280,247,8.129
1281,230,8.129
1282,230,8.129
1283,235,8.129
1284,237,8.362
1285,229,8.362
1286,244,8.362
1287,252,8.362
1288,256,8.362
1289,252,8.362
1290,254,8.362
1291,230,8.362
1292,233,8.362
1293,230,8.362
1294,225,6.533
1295,217,6.533
1296,213,8.198
1297,225,6.533
1298,224,7.46
1299,231,7.46
1300,257,6.533
1301,258,6.533
1302,259,7.591
1303,266,7.74
1304,251,7.591
1305,242,6.569
1306,247,6.569
1307,248,7.985
1308,241,8.079
1309,238,7.985
1310,242,7.985
1311,253,8.165
1312,238,8.165
1313,242,8.165
1314,235,8.165
1315,241,8.165
1316,245,8.165
1317,253,8.165
1318,261,8.165
1319,252,8.165
1320,239,7.254
1321,243,7.254
1322,239,7.254
1323,267,7.442
1324,278,7.442
1325,278,7.442
1326,267,7.145
1327,251,7.346
1328,265,7.737
1329,272,7.737
1330,283,7.737
1331,275,8.393
1332,268,8.393
1333,269,8.393
1334,279,8.393
1335,278,8.393
1336,282,7.612
1337,282,7.612
1338,293,7.612
1339,302,7.612
1340,294,6.925
1341,295,6.925
1342,275,6.925
1343,261,6.925
1344,260,6.925
1345,260,4.141
1346,257,6.877
1347,254,5.481
1348,249,5.481
1349,251,5.481
1350,260,5.481
1351,274,6.136
1352,277,6.136
1353,276,7.591
1354,262,6.55
1355,257,6.55
1356,260,6.55
1357,310,8.354
1358,312,7.37
1359,317,7.37
1360,315,7.37
1361,321,7.101
1362,295,7.101
1363,277,6.55
1364,266,6.736
1365,273,6.736
1366,266,6.55
1367,249,6.55
1368,253,7.843
1369,253,7.843
1370,261,7.843
1371,259,7.843
1372,268,8.103
1373,270,8.103
1374,255,8.103
1375,255,8.103
1376,264,8.103
1377,264,7.902
1378,269,7.902
1379,267,8.245
1380,267,8.245
1381,259,7.902
1382,264,7.902
1383,278,7.902
1384,265,7.902
1385,260,7.902
1386,257,7.884
1387,258,7.215
1388,255,7.215
1389,267,7.215
1390,276,7.674
1391,278,7.215
1392,278,7.215
1393,290,5.804
1394,283,5.885
1395,275,6.949
1396,271,6.949
1397,278,7.172
1398,297,7.172
1399,292,8.327
1400,282,7.172
1401,287,7.172
1402,276,7.172
1403,275,7.172
1404,272,7.172
1405,280,7.172
1406,275,7.172
1407,280,7.19
1408,274,7.19
1409,288,7.19
1410,267,7.19
1411,254,7.902
1412,261,7.902
1413,253,7.902
1414,246,7.902
1415,254,7.902
1416,252,7.902
1417,262,6.93
1418,268,6.93
1419,259,6.93
1420,257,6.93
1421,251,6.963
1422,260,7.639
1423,247,6.963
1424,263,6.963
1425,263,6.963
1426,275,7.549
1427,273,7.549
1428,275,7.549
1429,251,7.549
1430,285,7.549
1431,263,7.549
1432,262,7.549
1433,264,7.549
1434,258,7.549
1435,260,7.549
1436,280,7.549
1437,284,7.549
1438,279,7.549
1439,280,7.549
1440,276,8.058
1441,269,8.058
1442,283,8.058
1443,281,8.058
1444,285,8.215
1445,301,8.215
1446,302,8.24
1447,289,8.24
1448,271,8.24
1449,260,8.24
1450,267,8.24
1451,270,8.24
1452,285,8.24
1453,284,8.24
1454,283,8.24
1455,272,8.24
1456,280,8.24
1457,277,8.24
1458,275,8.24
1459,275,8.24
1460,278,8.24
1461,280,8.24
1462,281,7.299
1463,269,7.139
1464,274,7.139
1465,267,7.139
1466,254,5.831
1467,242,7.2
1468,253,7.839
1469,263,7.2
1470,261,7.2
1471,254,8.144
1472,272,8.144
1473,273,7.289
1474,256,7.2
1475,262,7.2
1476,260,7.2
1477,262,7.2
1478,249,7.194
1479,246,6.617
1480,260,6.617
1481,252,7.752
1482,262,6.617
1483,260,8.314
1484,263,8.314
1485,263,8.314
1486,256,8.314
1487,267,8.314
1488,258,8.314
1489,267,8.314
1490,259,8.314
1491,258,8.314
1492,244,8.314
1493,243,8.314
1494,240,8.314
1495,248,8.314
1496,235,8.314
1497,241,7.869
1498,257,7.758
1499,257,7.923
1500,273,7.432
1501,261,8.04
1502,256,7.828
1503,240,7.828
1504,254,7.967
1505,255,7.967
1506,255,7.967
1507,257,7.967
1508,266,7.828
1509,258,7.828
1510,272,6.187
1511,271,6.426
1512,272,7.929
1513,275,7.929
1514,261,7.869
1515,252,7.869
1516,249,7.869
1517,255,7.827
1518,258,7.827
1519,250,7.387
1520,276,8.386
1521,274,8.386
1522,278,8.386
1523,272,8.386
1524,272,8.386
1525,272,8.386
1526,267,8.069
1527,260,8.069
1528,266,8.069
1529,254,8.069
1530,262,8.326
1531,262,8.326
1532,255,8.069
1533,252,8.069
1534,256,8.069
1535,254,8.069
1536,255,8.069
1537,252,8.069
1538,258,8.069
1539,258,8.069
1540,259,8.069
1541,256,8.069
1542,254,8.069
1543,248,8.069
1544,250,8.069
1545,247,8.069
1546,261,8.069
1547,260,8.069
1548,264,6.817
1549,263,6.817
1550,269,8.305
1551,260,6.817
1552,269,6.441
1553,241,6.441
1554,245,7.869
1555,246,7.869
1556,241,7.869
1557,242,4.856
1558,242,4.856
1559,241,4.196
1560,243,4.196
1561,247,3.803
1562,247,3.803
1563,259,3.803
1564,253,3.803
1565,259,3.58
1566,268,4.485
1567,279,7.328
1568,284,8.13
1569,271,8.13
1570,258,8.13
1571,258,8.192
1572,257,8.192
1573,255,8.315
1574,260,8.315
1575,270,8.315
1576,286,8.315
1577,303,8.315
1578,301,7.95
1579,295,6.016
1580,294,4.16
1581,295,6.054
1582,291,6.054
1583,275,8.359
1584,261,8.359
1585,257,5.843
1586,245,5.867
1587,245,5.867
1588,252,6.231
1589,242,5.867
1590,231,7.178
1591,233,7.029
1592,231,7.029
1593,236,8.103
1594,236,8.103
1595,242,8.103
1596,226,8.103
1597,233,8.103
1598,233,8.103
1599,226,8.103
1600,221,7.824
1601,212,7.824
1602,210,7.824
1603,208,7.824
1604,205,5.601
1605,206,5.277
1606,230,6.831
1607,231,6.831
1608,236,6.831
1609,236,6.56
1610,251,6.56
1611,236,6.56
1612,245,6.56
1613,261,6.56
1614,269,6.56
1615,258,6.56
1616,260,7.749
1617,266,7.749
1618,261,7.749
1619,258,7.749
1620,251,7.749
1621,248,7.749
1622,240,7.749
1623,235,7.749
1624,247,7.749
1625,253,7.749
1626,266,7.749
1627,243,7.749
1628,243,7.749
1629,238,7.749
1630,238,7.749
1631,241,7.749
1632,247,7.749
1633,245,7.749
1634,248,8.371
1635,248,7.561
1636,250,7.561
1637,238,7.713
1638,245,8.046
1639,242,8.046
1640,260,8.368
1641,265,7.713
1642,257,7.713
1643,256,5.361
1644,239,6.805
1645,241,6.805
1646,248,7.405
1647,245,7.405
1648,244,7.734
1649,247,7.773
1650,250,7.773
1651,248,6.976
1652,245,6.976
1653,249,6.976
1654,237,6.976
1655,238,6.237
1656,229,5.915
1657,221,5.915
1658,226,6.046
1659,237,6.287
1660,246,6.287
1661,231,7.14
1662,240,6.862
