plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
0,8.557,,263,25.0,0.9487,0.6838,-26.1858578782148
1,8.557,,258,,,,-18.4811441758063
2,8.557,,258,,,,-18.4811441758063
3,8.557,,258,,,,-18.4811441758063
4,8.557,,258,,,,-18.4811441758063
5,8.239,,256,,,,-18.443246614831008
6,9.556,,256,,,,-18.574946614829692
7,8.239,,275,,,,-18.501173444099283
8,8.239,,259,,,,-18.45239295629442
9,8.239,,259,,,,-18.45239295629442
10,8.239,,259,,,,-18.45239295629442
11,8.239,,259,,,,-18.45239295629442
12,8.239,,259,,,,-18.45239295629442
13,8.239,,259,,,,-18.45239295629442
14,8.239,,239,,,,-18.39141734653834
15,9.557,,240,,,,-18.526266127024826
16,9.557,,240,,,,-18.526266127024826
17,9.557,,234,,,,-18.507973444098003
18,9.361,,242,,,,-18.512763688000632
19,9.361,,234,,,,-18.4883734440982
20,9.361,,233,,,,-18.485324663610395
21,9.434,,239,,,,-18.510917346537145
22,9.434,,239,,,,-18.510917346537145
23,9.434,,239,,,,-18.510917346537145
24,9.361,,233,,,,-18.485324663610395
25,9.361,,238,,,,-18.500568566049417
26,9.361,,238,,,,-18.500568566049417
27,9.735,,237,,,,-18.534919785561236
28,9.735,,241,,,,-18.547114907512455
29,9.735,,249,,,,-18.571505151414886
30,9.361,,247,,,,-18.52800759043965
31,9.361,,247,,,,-18.52800759043965
32,8.63,,246,,,,-18.45185880995258
33,8.63,,240,,,,-18.433566127025756
34,8.63,,240,,,,-18.433566127025756
35,8.63,,241,,,,-18.436614907513558
36,8.63,,241,,,,-18.436614907513558
37,8.63,,241,,,,-18.436614907513558
38,8.63,,241,,,,-18.436614907513558
39,8.63,,241,,,,-18.436614907513558
40,8.63,,240,,,,-18.433566127025756
41,8.63,,237,,,,-18.424419785562343
42,8.63,,247,,,,-18.45490759044038
43,6.144,,249,,,,-18.212405151418476
44,6.144,,251,,,,-18.218502712394084
45,6.144,,251,,,,-18.218502712394084
46,6.144,,247,,,,-18.20630759044287
47,5.077,,243,,,,-18.08741246849272
