plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
0,7.983,,238,0.0,0.0,0.0,-1.174765763100958
1,7.983,,235,,,,-1.1621607210841565
2,7.983,,235,,,,-1.1621607210841565
3,7.983,,235,,,,-1.1621607210841565
4,9.31,,231,,,,-1.2782267329486792
5,9.31,,231,,,,-1.2782267329486792
6,9.31,,233,,,,-1.2866300942932134
7,9.31,,233,,,,-1.2866300942932134
8,9.31,,232,,,,-1.2824284136209463
9,9.31,,232,,,,-1.2824284136209463
10,9.31,,232,,,,-1.2824284136209463
11,9.31,,232,,,,-1.2824284136209463
12,9.31,,232,,,,-1.2824284136209463
13,9.31,,232,,,,-1.2824284136209463
14,9.31,,233,,,,-1.2866300942932134
15,9.31,,232,,,,-1.2824284136209463
16,9.31,,232,,,,-1.2824284136209463
17,9.31,,232,,,,-1.2824284136209463
18,9.31,,232,,,,-1.2824284136209463
19,9.31,,232,,,,-1.2824284136209463
20,9.31,,232,,,,-1.2824284136209463
21,9.31,,232,,,,-1.2824284136209463
22,9.31,,232,,,,-1.2824284136209463
23,9.31,,232,,,,-1.2824284136209463
24,9.31,,232,,,,-1.2824284136209463
25,9.972,,227,,,,-1.3277061822825773
26,9.972,,227,,,,-1.3277061822825773
27,9.972,,227,,,,-1.3277061822825773
28,9.972,,227,,,,-1.3277061822825773
29,9.972,,227,,,,-1.3277061822825773
30,9.972,,227,,,,-1.3277061822825773
31,9.972,,227,,,,-1.3277061822825773
32,9.972,,227,,,,-1.3277061822825773
33,9.972,,227,,,,-1.3277061822825773
34,9.972,,227,,,,-1.3277061822825773
35,9.31,,228,,,,-1.2656216909318778
36,9.31,,229,,,,-1.269823371604145
37,9.31,,229,,,,-1.269823371604145
38,9.31,,228,,,,-1.2656216909318778
39,9.972,,227,,,,-1.3277061822825773
40,9.972,,227,,,,-1.3277061822825773
41,9.972,,227,,,,-1.3277061822825773
42,9.31,,228,,,,-1.2656216909318778
43,9.972,,227,,,,-1.3277061822825773
44,9.972,,227,,,,-1.3277061822825773
45,9.972,,227,,,,-1.3277061822825773
46,9.972,,227,,,,-1.3277061822825773
47,9.972,,227,,,,-1.3277061822825773
48,9.972,,228,,,,-1.3319078629548446
49,9.972,,228,,,,-1.3319078629548446
50,9.972,,228,,,,-1.3319078629548446
51,9.972,,228,,,,-1.3319078629548446
52,9.972,,228,,,,-1.3319078629548446
53,9.972,,228,,,,-1.3319078629548446
54,9.972,,230,,,,-1.3403112242993789
55,9.972,,230,,,,-1.3403112242993789
56,9.972,,228,,,,-1.3319078629548446
57,9.972,,228,,,,-1.3319078629548446
58,9.972,,227,,,,-1.3277061822825773
59,9.972,,227,,,,-1.3277061822825773
60,9.972,,227,,,,-1.3277061822825773
61,9.972,,227,,,,-1.3277061822825773
62,9.972,,227,,,,-1.3277061822825773
63,9.972,,227,,,,-1.3277061822825773
64,9.972,,227,,,,-1.3277061822825773
65,9.972,,227,,,,-1.3277061822825773
66,9.31,,230,,,,-1.274025052276412
67,9.31,,230,,,,-1.274025052276412
68,9.972,,227,,,,-1.3277061822825773
69,9.972,,227,,,,-1.3277061822825773
70,9.31,,229,,,,-1.269823371604145
71,9.31,,229,,,,-1.269823371604145
72,9.31,,229,,,,-1.269823371604145
73,9.31,,229,,,,-1.269823371604145
74,9.31,,229,,,,-1.269823371604145
75,9.31,,229,,,,-1.269823371604145
76,9.31,,229,,,,-1.269823371604145
77,9.31,,229,,,,-1.269823371604145
78,9.31,,229,,,,-1.269823371604145
79,9.31,,229,,,,-1.269823371604145
80,9.31,,229,,,,-1.269823371604145
81,9.31,,230,,,,-1.274025052276412
82,9.31,,230,,,,-1.274025052276412
83,9.31,,230,,,,-1.274025052276412
84,9.31,,230,,,,-1.274025052276412
85,9.31,,230,,,,-1.274025052276412
86,9.31,,230,,,,-1.274025052276412
87,9.31,,230,,,,-1.274025052276412
88,9.31,,230,,,,-1.274025052276412
89,9.31,,230,,,,-1.274025052276412
90,9.31,,230,,,,-1.274025052276412
91,9.31,,230,,,,-1.274025052276412
92,9.31,,230,,,,-1.274025052276412
93,9.31,,230,,,,-1.274025052276412
94,9.31,,230,,,,-1.274025052276412
95,9.31,,229,,,,-1.269823371604145
96,9.31,,229,,,,-1.269823371604145
97,9.31,,229,,,,-1.269823371604145
98,9.31,,229,,,,-1.269823371604145
99,9.31,,230,,,,-1.274025052276412
100,9.31,,230,,,,-1.274025052276412
101,9.31,,230,,,,-1.274025052276412
102,9.31,,230,,,,-1.274025052276412
103,9.31,,230,,,,-1.274025052276412
104,9.31,,230,,,,-1.274025052276412
105,9.31,,230,,,,-1.274025052276412
106,9.31,,230,,,,-1.274025052276412
107,9.31,,230,,,,-1.274025052276412
108,9.31,,230,,,,-1.274025052276412
109,9.31,,230,,,,-1.274025052276412
110,9.31,,230,,,,-1.274025052276412
111,9.31,,230,,,,-1.274025052276412
112,9.31,,230,,,,-1.274025052276412
113,9.31,,230,,,,-1.274025052276412
114,9.31,,231,,,,-1.2782267329486792
115,9.31,,231,,,,-1.2782267329486792
116,9.31,,231,,,,-1.2782267329486792
117,8.589,,233,,,,-1.2144362422863264
118,8.589,,233,,,,-1.2144362422863264
119,9.31,,231,,,,-1.2782267329486792
120,9.31,,228,,,,-1.2656216909318778
121,9.31,,228,,,,-1.2656216909318778
122,9.31,,228,,,,-1.2656216909318778
123,9.31,,228,,,,-1.2656216909318778
124,9.31,,228,,,,-1.2656216909318778
125,9.31,,228,,,,-1.2656216909318778
126,9.31,,228,,,,-1.2656216909318778
127,9.31,,228,,,,-1.2656216909318778
128,9.31,,228,,,,-1.2656216909318778
129,9.31,,228,,,,-1.2656216909318778
130,9.31,,228,,,,-1.2656216909318778
131,9.31,,228,,,,-1.2656216909318778
132,7.983,,230,,,,-1.1411523177228209
133,7.983,,230,,,,-1.1411523177228209
134,9.31,,228,,,,-1.2656216909318778
135,9.31,,228,,,,-1.2656216909318778
136,9.31,,228,,,,-1.2656216909318778
137,9.31,,228,,,,-1.2656216909318778
138,9.31,,228,,,,-1.2656216909318778
139,9.31,,228,,,,-1.2656216909318778
140,9.31,,228,,,,-1.2656216909318778
141,9.31,,228,,,,-1.2656216909318778
142,9.31,,228,,,,-1.2656216909318778
143,9.31,,228,,,,-1.2656216909318778
144,9.31,,226,,,,-1.2572183295873434
145,9.31,,226,,,,-1.2572183295873434
146,9.31,,226,,,,-1.2572183295873434
147,9.31,,226,,,,-1.2572183295873434
148,9.31,,226,,,,-1.2572183295873434
149,9.31,,226,,,,-1.2572183295873434
150,9.31,,226,,,,-1.2572183295873434
151,9.31,,226,,,,-1.2572183295873434
152,9.31,,226,,,,-1.2572183295873434
153,9.31,,226,,,,-1.2572183295873434
154,9.31,,226,,,,-1.2572183295873434
155,9.31,,226,,,,-1.2572183295873434
156,9.31,,226,,,,-1.2572183295873434
157,9.31,,227,,,,-1.2614200102596105
158,9.31,,213,,,,-1.2025964808478706
159,9.31,,213,,,,-1.2025964808478706
160,9.31,,213,,,,-1.2025964808478706
161,9.31,,213,,,,-1.2025964808478706
162,9.31,,213,,,,-1.2025964808478706
163,9.31,,213,,,,-1.2025964808478706
164,9.31,,213,,,,-1.2025964808478706
165,9.31,,213,,,,-1.2025964808478706
166,9.31,,213,,,,-1.2025964808478706
167,9.31,,213,,,,-1.2025964808478706
168,9.31,,213,,,,-1.2025964808478706
169,9.31,,213,,,,-1.2025964808478706
170,9.31,,213,,,,-1.2025964808478706
171,9.31,,213,,,,-1.2025964808478706
172,9.31,,207,,,,-1.1773863968142677
173,9.31,,207,,,,-1.1773863968142677
174,9.31,,207,,,,-1.1773863968142677
175,9.31,,207,,,,-1.1773863968142677
176,9.31,,207,,,,-1.1773863968142677
177,9.31,,207,,,,-1.1773863968142677
178,9.31,,207,,,,-1.1773863968142677
179,9.31,,207,,,,-1.1773863968142677
180,9.31,,207,,,,-1.1773863968142677
181,9.31,,207,,,,-1.1773863968142677
182,9.31,,207,,,,-1.1773863968142677
183,9.31,,207,,,,-1.1773863968142677
184,9.31,,207,,,,-1.1773863968142677
185,9.31,,207,,,,-1.1773863968142677
186,9.31,,207,,,,-1.1773863968142677
187,9.31,,207,,,,-1.1773863968142677
188,9.31,,207,,,,-1.1773863968142677
189,9.31,,207,,,,-1.1773863968142677
190,9.31,,207,,,,-1.1773863968142677
191,9.31,,207,,,,-1.1773863968142677
192,9.31,,207,,,,-1.1773863968142677
193,9.31,,207,,,,-1.1773863968142677
194,9.31,,207,,,,-1.1773863968142677
195,9.31,,207,,,,-1.1773863968142677
196,9.31,,207,,,,-1.1773863968142677
197,9.31,,207,,,,-1.1773863968142677
198,9.31,,210,,,,-1.189991438831069
199,9.31,,210,,,,-1.189991438831069
200,9.31,,210,,,,-1.189991438831069
201,9.31,,210,,,,-1.189991438831069
202,9.31,,210,,,,-1.189991438831069
203,9.31,,210,,,,-1.189991438831069
204,9.31,,210,0.0,0.0,0.0,-1.189991438831069
205,9.31,,216,,,,-1.215201522864672
206,9.31,,216,,,,-1.215201522864672
207,9.31,,216,,,,-1.215201522864672
208,9.31,,216,,,,-1.215201522864672
209,9.31,,213,,,,-1.2025964808478706
210,9.31,,213,,,,-1.2025964808478706
211,9.31,,213,,,,-1.2025964808478706
212,9.31,,213,,,,-1.2025964808478706
213,9.31,,210,,,,-1.189991438831069
214,9.31,,210,,,,-1.189991438831069
215,9.31,,210,,,,-1.189991438831069
216,9.31,,210,,,,-1.189991438831069
217,9.31,,210,,,,-1.189991438831069
218,9.31,,210,,,,-1.189991438831069
219,9.31,,210,,,,-1.189991438831069
220,9.31,,210,,,,-1.189991438831069
221,9.31,,210,,,,-1.189991438831069
222,9.31,,210,,,,-1.189991438831069
223,9.31,,207,,,,-1.1773863968142677
224,9.31,,207,,,,-1.1773863968142677
225,9.31,,207,,,,-1.1773863968142677
226,9.31,,207,,,,-1.1773863968142677
227,9.31,,207,,,,-1.1773863968142677
228,9.31,,207,,,,-1.1773863968142677
229,9.31,,207,,,,-1.1773863968142677
230,9.31,,207,,,,-1.1773863968142677
231,9.31,,207,,,,-1.1773863968142677
232,9.31,,207,,,,-1.1773863968142677
233,9.31,,207,,,,-1.1773863968142677
234,9.31,,207,,,,-1.1773863968142677
235,9.31,,207,,,,-1.1773863968142677
236,9.31,,207,,,,-1.1773863968142677
237,9.31,,207,,,,-1.1773863968142677
238,9.31,,207,,,,-1.1773863968142677
239,9.31,,207,,,,-1.1773863968142677
240,9.31,,207,,,,-1.1773863968142677
241,9.31,,207,,,,-1.1773863968142677
242,9.31,,207,,,,-1.1773863968142677
243,9.31,,207,,,,-1.1773863968142677
244,9.31,,207,,,,-1.1773863968142677
245,9.31,,207,,,,-1.1773863968142677
246,9.31,,207,,,,-1.1773863968142677
247,9.31,,207,,,,-1.1773863968142677
248,9.31,,207,,,,-1.1773863968142677
249,9.31,,207,,,,-1.1773863968142677
250,9.31,,207,,,,-1.1773863968142677
251,9.31,,207,,,,-1.1773863968142677
252,9.31,,207,,,,-1.1773863968142677
253,9.31,,207,,,,-1.1773863968142677
254,9.31,,207,,,,-1.1773863968142677
255,9.31,,207,,,,-1.1773863968142677
256,9.31,,207,,,,-1.1773863968142677
257,9.31,,207,,,,-1.1773863968142677
258,9.31,,207,,,,-1.1773863968142677
259,9.31,,207,,,,-1.1773863968142677
260,9.31,,207,,,,-1.1773863968142677
261,9.31,,207,,,,-1.1773863968142677
262,9.31,,207,,,,-1.1773863968142677
263,9.31,,207,,,,-1.1773863968142677
264,9.31,,207,,,,-1.1773863968142677
265,9.31,,207,,,,-1.1773863968142677
266,9.31,,207,,,,-1.1773863968142677
267,9.31,,207,,,,-1.1773863968142677
268,9.31,,207,,,,-1.1773863968142677
269,9.31,,207,,,,-1.1773863968142677
270,9.31,,207,,,,-1.1773863968142677
271,9.31,,207,,,,-1.1773863968142677
272,9.31,,207,,,,-1.1773863968142677
273,9.31,,207,,,,-1.1773863968142677
274,9.31,,207,,,,-1.1773863968142677
275,9.31,,207,,,,-1.1773863968142677
276,9.31,,207,,,,-1.1773863968142677
277,9.31,,207,,,,-1.1773863968142677
278,9.31,,207,,,,-1.1773863968142677
279,9.31,,207,,,,-1.1773863968142677
280,9.31,,207,,,,-1.1773863968142677
281,9.31,,207,,,,-1.1773863968142677
282,9.31,,212,,,,-1.1983948001756035
283,9.31,,212,,,,-1.1983948001756035
284,9.31,,213,,,,-1.2025964808478706
285,9.31,,208,,,,-1.1815880774865348
286,9.31,,208,,,,-1.1815880774865348
287,9.31,,208,,,,-1.1815880774865348
288,9.31,,208,,,,-1.1815880774865348
289,9.31,,208,,,,-1.1815880774865348
290,9.31,,208,,,,-1.1815880774865348
291,9.31,,211,,,,-1.1941931195033364
292,9.31,,211,,,,-1.1941931195033364
293,9.31,,211,,,,-1.1941931195033364
294,9.31,,211,,,,-1.1941931195033364
295,9.132,,215,,,,-1.1931766720714259
296,9.31,,213,,,,-1.2025964808478706
297,9.31,,213,,,,-1.2025964808478706
298,9.31,,212,,,,-1.1983948001756035
299,9.31,,211,,,,-1.1941931195033364
300,9.31,,211,,,,-1.1941931195033364
301,9.31,,211,,,,-1.1941931195033364
302,9.31,,211,,,,-1.1941931195033364
303,9.972,,213,,,,-1.2688826528708375
304,9.972,,213,,,,-1.2688826528708375
305,9.972,,213,,,,-1.2688826528708375
306,9.972,,209,,,,-1.2520759301817688
307,9.972,,209,,,,-1.2520759301817688
308,9.972,,209,,,,-1.2520759301817688
309,9.972,,209,,,,-1.2520759301817688
310,9.972,,211,,,,-1.2604792915263032
311,9.972,,211,,,,-1.2604792915263032
312,9.972,,211,,,,-1.2604792915263032
313,9.972,,215,,,,-1.2772860142153717
314,9.972,,215,,,,-1.2772860142153717
315,7.983,,214,,,,-1.0739254269665466
316,7.983,,217,,,,-1.086530468983348
317,7.983,,217,,,,-1.086530468983348
318,9.132,,221,,,,-1.2183867561050286
319,9.132,,221,,,,-1.2183867561050286
320,9.132,,221,,,,-1.2183867561050286
321,9.132,,221,,,,-1.2183867561050286
322,9.132,,221,,,,-1.2183867561050286
323,9.132,,221,,,,-1.2183867561050286
324,9.132,,221,,,,-1.2183867561050286
325,9.132,,221,,,,-1.2183867561050286
326,9.132,,221,,,,-1.2183867561050286
327,9.31,,217,,,,-1.219403203536939
328,9.31,,211,,,,-1.1941931195033364
329,9.31,,211,,,,-1.1941931195033364
330,9.31,,211,,,,-1.1941931195033364
331,9.31,,214,,,,-1.2067981615201377
332,9.972,,210,,,,-1.2562776108540359
333,9.31,,207,,,,-1.1773863968142677
334,9.31,,207,,,,-1.1773863968142677
335,9.31,,207,,,,-1.1773863968142677
336,9.31,,210,,,,-1.189991438831069
337,9.31,,210,,,,-1.189991438831069
338,9.31,,210,,,,-1.189991438831069
339,9.31,,210,,,,-1.189991438831069
340,9.31,,210,,,,-1.189991438831069
341,9.31,,213,,,,-1.2025964808478706
342,9.31,,213,,,,-1.2025964808478706
343,9.31,,210,,,,-1.189991438831069
344,9.31,,210,,,,-1.189991438831069
345,9.31,,210,,,,-1.189991438831069
346,9.31,,210,,,,-1.189991438831069
347,9.31,,210,,,,-1.189991438831069
348,9.31,,210,,,,-1.189991438831069
349,9.31,,212,,,,-1.1983948001756035
350,9.31,,212,,,,-1.1983948001756035
351,9.31,,212,,,,-1.1983948001756035
352,9.31,,212,,,,-1.1983948001756035
353,9.31,,212,,,,-1.1983948001756035
354,9.31,,210,,,,-1.189991438831069
355,9.31,,210,,,,-1.189991438831069
356,9.31,,210,,,,-1.189991438831069
357,9.31,,210,,,,-1.189991438831069
358,9.31,,210,,,,-1.189991438831069
359,9.31,,210,,,,-1.189991438831069
360,9.31,,207,,,,-1.1773863968142677
361,9.31,,207,,,,-1.1773863968142677
362,9.31,,207,,,,-1.1773863968142677
363,9.31,,207,,,,-1.1773863968142677
364,9.31,,207,,,,-1.1773863968142677
365,9.31,,207,,,,-1.1773863968142677
366,9.31,,207,,,,-1.1773863968142677
367,9.31,,207,,,,-1.1773863968142677
368,9.31,,207,,,,-1.1773863968142677
369,9.31,,207,,,,-1.1773863968142677
370,9.31,,207,,,,-1.1773863968142677
371,9.31,,207,,,,-1.1773863968142677
372,9.31,,207,,,,-1.1773863968142677
373,9.31,,207,,,,-1.1773863968142677
374,9.31,,207,,,,-1.1773863968142677
375,9.31,,207,,,,-1.1773863968142677
376,9.31,,207,,,,-1.1773863968142677
377,9.31,,207,,,,-1.1773863968142677
378,9.31,,207,,,,-1.1773863968142677
379,9.31,,207,,,,-1.1773863968142677
380,9.31,,207,,,,-1.1773863968142677
381,9.31,,207,,,,-1.1773863968142677
382,9.31,,207,,,,-1.1773863968142677
383,9.31,,207,,,,-1.1773863968142677
384,9.31,,207,,,,-1.1773863968142677
385,9.31,,207,,,,-1.1773863968142677
386,9.31,,207,,,,-1.1773863968142677
387,9.31,,207,,,,-1.1773863968142677
388,9.31,,207,,,,-1.1773863968142677
389,9.31,,207,,,,-1.1773863968142677
390,9.31,,207,,,,-1.1773863968142677
391,9.31,,207,,,,-1.1773863968142677
392,9.31,,207,,,,-1.1773863968142677
393,9.31,,207,,,,-1.1773863968142677
394,9.31,,207,,,,-1.1773863968142677
395,9.31,,207,,,,-1.1773863968142677
396,9.31,,207,,,,-1.1773863968142677
397,9.31,,207,,,,-1.1773863968142677
398,9.31,,212,,,,-1.1983948001756035
399,9.31,,212,,,,-1.1983948001756035
400,9.31,,207,,,,-1.1773863968142677
401,9.31,,207,,,,-1.1773863968142677
402,9.31,,207,,,,-1.1773863968142677
403,9.31,,207,,,,-1.1773863968142677
404,9.31,,207,,,,-1.1773863968142677
405,9.31,,207,,,,-1.1773863968142677
406,9.31,,207,,,,-1.1773863968142677
407,9.31,,207,,,,-1.1773863968142677
408,9.31,,207,0.0,0.0,0.0,-1.1773863968142677
409,9.31,,207,,,,-1.1773863968142677
410,9.31,,207,,,,-1.1773863968142677
411,9.31,,207,,,,-1.1773863968142677
412,9.31,,207,,,,-1.1773863968142677
413,9.31,,207,,,,-1.1773863968142677
414,9.31,,207,,,,-1.1773863968142677
415,9.31,,207,,,,-1.1773863968142677
