plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
0,8.557,,263,25.0,0.9487,0.6838,-1.507193564641355
1,8.557,,258,,,,-1.479184456909716
2,9.866,,275,,,,-1.6596471391241359
3,9.866,,284,,,,-1.685886206179522
4,9.866,,276,,,,-1.6625625910191788
5,7.871,,264,,,,-1.4280771682806592
6,9.074,,261,,,,-1.5396308125943277
7,9.074,,261,,,,-1.5396308125943277
8,9.074,,254,,,,-1.5192226493290275
9,9.074,,270,,,,-1.5658698796497137
10,9.074,,270,,,,-1.5658698796497137
11,8.347,,264,,,,-1.4756771682801832
12,8.347,,251,,,,-1.437776293644626
13,7.644,,253,,,,-1.3733071974354147
14,7.644,,264,,,,-1.4053771682808862
15,7.644,,276,,,,-1.440362591021401
16,7.644,,266,,,,-1.411208072070972
17,7.644,,268,,,,-1.417038975861058
18,7.644,,271,,,,-1.4257853315461864
19,9.169,,299,,,,-1.6599179846058623
20,9.169,,299,,,,-1.6599179846058623
21,9.169,,292,,,,-1.6395098213405621
22,9.169,,280,,,,-1.6045243986000473
23,7.514,,260,,,,-1.3807153607008447
24,7.514,,260,,,,-1.3807153607008447
25,7.514,,265,,,,-1.3952926201760594
26,7.514,,269,,,,-1.4069544277562307
27,7.514,,271,,,,-1.4127853315463166
28,9.51,,299,,,,-1.6940179846055212
29,9.51,,307,,,,-1.7173415997658643
30,9.51,,299,,,,-1.6940179846055212
31,9.93,,297,,,,-1.7301870808150155
32,9.93,,287,,,,-1.7010325618645865
33,9.93,,306,,,,-1.756426147870401
34,9.93,,303,,,,-1.7476797921852727
35,9.725,,296,,,,-1.7067716289201775
36,9.725,,282,,,,-1.6659553023895772
37,9.725,,285,,,,-1.6747016580747056
38,9.725,,281,,,,-1.6630398504945343
39,9.725,,282,,,,-1.6659553023895772
40,9.725,,277,,,,-1.6513780429143625
41,9.725,,280,,,,-1.6601243985994913
42,9.673,,274,,,,-1.6374316872292862
43,9.673,,260,,,,-1.596615360698686
44,9.673,,281,,,,-1.6578398504945864
45,9.673,,285,,,,-1.6695016580747577
46,8.943,,295,,,,-1.6256561770259164
47,8.501,,277,,,,-1.5289780429155866
48,7.893,,276,,,,-1.465262591021152
49,9.904,,267,,,,-1.640123523963755
50,9.904,,264,,,,-1.6313771682786262
51,9.904,,273,,,,-1.6576162353340123
52,9.736,,277,,,,-1.652478042914352
53,9.736,,272,,,,-1.6379007834391373
54,9.736,,245,,,,-1.5591835822729796
55,9.675,,245,,,,-1.5530835822730404
56,9.675,,258,,,,-1.5909844569085982
57,9.675,,255,,,,-1.5822381012234694
58,9.375,,253,,,,-1.5464071974336835
59,9.61,,250,,,,-1.56116084174832
60,9.61,,245,,,,-1.5465835822731053
61,9.61,,242,,,,-1.537837226587977
62,9.61,,252,,,,-1.566991745538406
63,9.61,,251,,,,-1.564076293643363
64,9.61,,256,,,,-1.5786535531185772
65,9.61,,255,,,,-1.5757381012235343
66,9.61,,255,,,,-1.5757381012235343
67,9.61,,249,,,,-1.558245389853277
68,9.61,,251,,,,-1.564076293643363
69,9.61,,241,,,,-1.534921774692934
70,9.61,,238,,,,-1.5261754190078052
71,9.661,,237,,,,-1.5283599671127113
72,9.661,,233,,,,-1.51669815953254
73,9.61,,244,,,,-1.5436681303780628
74,9.61,,244,,,,-1.5436681303780628
75,9.61,,265,,,,-1.6048926201739633
76,8.884,,263,,,,-1.5264617163846035
77,8.884,,254,,,,-1.5002226493292175
78,8.884,,246,,,,-1.4768990341688744
79,8.884,,252,,,,-1.494391745539132
80,8.884,,252,,,,-1.494391745539132
81,8.884,,250,,,,-1.4885608417490461
82,8.884,,249,,,,-1.4856453898540032
83,9.844,,274,,,,-1.654531687229115
84,9.844,,269,,,,-1.6399544277539007
85,9.844,,249,,,,-1.5816453898530431
86,9.844,,262,,,,-1.6195462644886005
87,8.858,,258,,,,-1.5092844569094148
88,8.858,,256,,,,-1.5034535531193294
89,7.581,,277,,,,-1.4369780429165067
90,7.581,,275,,,,-1.4311471391264212
91,7.581,,271,,,,-1.4194853315462495
92,8.138,,256,,,,-1.4314535531200492
93,8.138,,257,,,,-1.4343690050150921
94,8.138,,254,,,,-1.4256226493299633
95,8.138,,253,,,,-1.4227071974349208
96,8.138,,255,,,,-1.4285381012250062
